masked	src
ⲁⲗⲗⲁ [MASK] ϩⲛ ϩⲁⲣⲉϩ [MASK] ϩⲁⲣⲉϩ ⲉⲡⲉⲛϩⲏⲧ [MASK] ⲡⲉⲛ ϩⲏⲧ ⲉⲃⲟⲗ ϩⲛⲙⲉⲉⲩⲉ ϩⲛ ⲙⲉⲉⲩⲉ ⲛⲓⲙ ⲉϥϫⲁϩⲙ ⲉ ϥ ϫⲁϩⲙ ⲛⲧⲉⲡⲇⲓⲁⲃⲟⲗⲟⲥ ⲛⲧⲉ ⲡ ⲇⲓⲁⲃⲟⲗⲟⲥ · ϫⲉⲕⲁⲥ ⲉⲛⲛⲁⲣⲙⲡϣⲁ ⲉ ⲛ ⲛⲁ ⲣⲙⲡϣⲁ ⲛⲥⲱⲧⲙ [MASK] ⲥⲱⲧⲙ ⲉⲡⲁⲓ ⲉ ⲡⲁⲓ ϩⲛⲟⲩⲧⲱⲧ ϩⲛ ⲟⲩ ⲧⲱⲧ ⲛϩⲏⲧ [MASK] ϩⲏⲧ ϫⲉⲛⲥⲉⲛⲁⲣϩⲱⲃ ϫⲉ ⲛ ⲥⲉ [MASK] ⲣϩⲱⲃ ⲁⲛ ⲛϣⲙⲙⲟ ⲛ ϣⲙⲙⲟ ϫⲓⲛⲙⲡⲓⲛⲁⲩ ϫⲓⲛ ⲙ ⲡⲓ ⲛⲁⲩ ·	ⲁⲗⲗⲁ ϩⲛϩⲁⲣⲉϩ ⲛⲓⲙ ϩⲁⲣⲉϩ ⲉⲡⲉⲛϩⲏⲧ ⲉⲃⲟⲗ ϩⲛⲙⲉⲉⲩⲉ ⲛⲓⲙ ⲉϥϫⲁϩⲙ ⲛⲧⲉⲡⲇⲓⲁⲃⲟⲗⲟⲥ · ϫⲉⲕⲁⲥ ⲉⲛⲛⲁⲣⲙⲡϣⲁ ⲛⲥⲱⲧⲙ ⲉⲡⲁⲓ ϩⲛⲟⲩⲧⲱⲧ ⲛϩⲏⲧ ϫⲉⲛⲥⲉⲛⲁⲣϩⲱⲃ ⲁⲛ ⲛϣⲙⲙⲟ ϫⲓⲛⲙⲡⲓⲛⲁⲩ ·
ⲁⲩⲱ ⲁⲩⲣϩⲟⲧⲉ ⲁ ⲩ [MASK] ϩⲛⲟⲩⲛⲟϭ ϩⲛ ⲟⲩ ⲛⲟϭ ⲛϩⲟⲧⲉ ⲛ ϩⲟⲧⲉ ⲉⲩϫⲱ ⲉ [MASK] [MASK] ⲙⲙⲟⲥ [MASK] ⲥ ⲛⲛⲉⲩⲉⲣⲏⲩ ⲛ ⲛⲉⲩ ⲉⲣⲏⲩ ϫⲉⲟⲩⲁϣ [MASK] ⲟⲩ ⲁϣ ⲙⲙⲓⲛⲉ ⲙ ⲙⲓⲛⲉ ⲡⲉ ⲡⲁⲓ ϫⲉⲡⲕⲉⲧⲏⲩ ϫⲉ ⲡ ⲕⲉ ⲧⲏⲩ ⲛⲙⲧⲉⲑⲁⲗⲁⲥⲥⲁ ⲛⲙ ⲧⲉ ⲑⲁⲗⲁⲥⲥⲁ ⲥⲱⲧⲙ ⲛⲥⲱϥ ⲛⲥⲱ ϥ.	ⲁⲩⲱ ⲁⲩⲣϩⲟⲧⲉ ϩⲛⲟⲩⲛⲟϭ ⲛϩⲟⲧⲉ ⲉⲩϫⲱ ⲙⲙⲟⲥ ⲛⲛⲉⲩⲉⲣⲏⲩ ϫⲉⲟⲩⲁϣ ⲙⲙⲓⲛⲉ ⲡⲉ ⲡⲁⲓ ϫⲉⲡⲕⲉⲧⲏⲩ ⲛⲙⲧⲉⲑⲁⲗⲁⲥⲥⲁ ⲥⲱⲧⲙ ⲛⲥⲱϥ .
ⲡⲁⲓ ⲇⲉ [MASK] ⲧⲉϥ ⲥⲁⲣⲝ ⲙⲉⲛ ⲡⲉ ⲡⲱⲛϩ ⲡ ⲱⲛϩ ·	ⲡⲁⲓ ⲇⲉ ⲧⲉϥⲥⲁⲣⲝ ⲙⲉⲛ ⲡⲉ ⲡⲱⲛϩ ·
[MASK] ⲁ ⲥ [MASK] ⲇⲉ ⲛⲧⲉⲣⲉⲧⲉϥⲙⲁⲁⲩ ⲛⲧⲉⲣⲉ ⲧⲉϥ ⲙⲁⲁⲩ [MASK]. [MASK] ⲙⲛⲛⲥⲁ ⲟⲩⲟⲉⲓϣ ⲇⲉ ⲁϥϣⲱⲛⲉ ⲁ ϥ ϣⲱⲛⲉ ϩⲛⲟⲩⲛⲟϭ ϩⲛ ⲟⲩ ⲛⲟϭ ⲛϣⲱⲛⲉ ⲛ [MASK]. ϩⲱⲥⲧⲉ ⲛϥϣⲱⲡⲉ ⲛ ϥ ϣⲱⲡⲉ ϩⲛⲟⲩⲉⲕⲥⲧⲁⲥⲓⲥ ϩⲛ ⲟⲩ ⲉⲕⲥⲧⲁⲥⲓⲥ ⲉⲧⲣⲉⲩⲧⲟⲣⲡϥ ⲉ ⲧⲣⲉ ⲩ ⲧⲟⲣⲡ ϥ ⲉⲧⲉⲕⲣⲓⲥⲓⲥ ⲉ ⲧⲉ ⲕⲣⲓⲥⲓⲥ.	ⲁⲥϣⲱⲡⲉ ⲇⲉ ⲛⲧⲉⲣⲉⲧⲉϥⲙⲁⲁⲩ ⲙⲟⲩ . ⲙⲛⲛⲥⲁⲟⲩⲟⲉⲓϣ ⲇⲉ ⲁϥϣⲱⲛⲉ ϩⲛⲟⲩⲛⲟϭ ⲛϣⲱⲛⲉ . ϩⲱⲥⲧⲉ ⲛϥϣⲱⲡⲉ ϩⲛⲟⲩⲉⲕⲥⲧⲁⲥⲓⲥ ⲉⲧⲣⲉⲩⲧⲟⲣⲡϥ ⲉⲧⲉⲕⲣⲓⲥⲓⲥ .
ⲙⲛⲛⲥⲁⲥⲟⲟⲩ ⲙⲛⲛⲥⲁ ⲥⲟⲟⲩ ⲛϩⲟⲟⲩ ⲛ ϩⲟⲟⲩ ⲁϥϫⲓ ⲁ ϥ [MASK] ⲛϭⲓⲓⲏⲥⲟⲩⲥ ⲛϭⲓ ⲓⲏⲥⲟⲩⲥ [MASK] ⲙ ⲡⲉⲧⲣⲟⲥ ⲛⲙⲓⲁⲕⲱⲃⲟⲥ ⲛⲙ ⲓⲁⲕⲱⲃⲟⲥ ⲛⲙⲓⲱϩⲁⲛⲛⲏⲥ ⲛⲙ ⲓⲱϩⲁⲛⲛⲏⲥ ⲁϥϫⲓⲧⲟⲩ ⲁ ϥ ϫⲓⲧ ⲟⲩ ⲙⲙⲁⲩⲁⲁⲩ ⲙ ⲙⲁⲩⲁⲁ ⲩ ⲉϫⲛ ⲟⲩⲧⲟⲟⲩ ⲟⲩ [MASK] ⲉϥϫⲟⲥⲉ ⲉ ϥ [MASK] ⲁⲩⲱ ⲁϥϣⲃⲧϥ ⲁ ϥ ϣⲃⲧ ϥ ϩⲓϩⲏ ϩⲓ ϩⲏ [MASK] ⲙⲙⲟ ⲟⲩ	ⲙⲛⲛⲥⲁⲥⲟⲟⲩ ⲛϩⲟⲟⲩ ⲁϥϫⲓ ⲛϭⲓⲓⲏⲥⲟⲩⲥ ⲙⲡⲉⲧⲣⲟⲥ ⲛⲙⲓⲁⲕⲱⲃⲟⲥ ⲛⲙⲓⲱϩⲁⲛⲛⲏⲥ ⲁϥϫⲓⲧⲟⲩ ⲙⲙⲁⲩⲁⲁⲩ ⲉϫⲛ ⲟⲩⲧⲟⲟⲩ ⲉϥϫⲟⲥⲉ ⲁⲩⲱ ⲁϥϣⲃⲧϥ ϩⲓϩⲏ ⲙⲙⲟⲟⲩ
ⲭⲱⲣⲓⲥ ⲛⲉⲧⲉⲣⲉⲡⲉϥⲉⲓⲱⲧ ⲛ ⲉⲧⲉⲣⲉ ⲡⲉϥ ⲉⲓⲱⲧ ⲛⲁⲧⲁⲁⲩ ⲛⲁ ⲧⲁⲁ ⲩ ⲛⲁϥ ⲛⲁ ϥ · ϩⲉⲛⲛⲟϭ ϩⲉⲛ [MASK] ⲛϩⲩⲡⲉⲣⲉⲥⲓⲁ ⲛ ϩⲩⲡⲉⲣⲉⲥⲓⲁ ⲛⲉⲩϣⲟⲟⲡ ⲛⲉ ⲩ ϣⲟⲟⲡ ⲛⲁϥ ⲛⲁ [MASK] [MASK] ϩⲓϫⲙ ⲡ ⲕⲁϩ ·	ⲭⲱⲣⲓⲥ ⲛⲉⲧⲉⲣⲉⲡⲉϥⲉⲓⲱⲧ ⲛⲁⲧⲁⲁⲩ ⲛⲁϥ · ϩⲉⲛⲛⲟϭ ⲛϩⲩⲡⲉⲣⲉⲥⲓⲁ ⲛⲉⲩϣⲟⲟⲡ ⲛⲁϥ ϩⲓϫⲙⲡⲕⲁϩ ·
ⲁⲩⲱ ⲛϩⲏⲕⲉ [MASK] ϩⲏⲕⲉ ⲛⲧⲉⲡⲕⲟⲥⲙⲟⲥ ⲛⲧⲉ ⲡ ⲕⲟⲥⲙⲟⲥ ⲙⲛⲛⲉⲧⲥⲟϣϥ [MASK] [MASK] ⲉⲧ ⲥⲟϣϥ ⲛⲉⲛⲧⲁⲡⲛⲟⲩⲧⲉ ⲛ [MASK] ⲁ ⲡ ⲛⲟⲩⲧⲉ ⲥⲟⲧⲡⲟⲩ ⲥⲟⲧⲡ ⲟⲩ . ⲛⲉⲧⲉⲛⲥⲉϣⲟⲟⲡ ⲛ ⲉⲧⲉ ⲛ ⲥⲉ ϣⲟⲟⲡ ⲁⲛ . ϫⲉⲕⲁⲁⲥ ⲉϥⲉⲕⲁⲧⲁⲣⲅⲉⲓ ⲉϥⲉ ⲕⲁⲧⲁⲣⲅⲉⲓ ⲛⲛⲉⲧϣⲟⲟⲡ ⲛ ⲛ ⲉⲧ ϣⲟⲟⲡ.	ⲁⲩⲱ ⲛϩⲏⲕⲉ ⲛⲧⲉⲡⲕⲟⲥⲙⲟⲥ ⲙⲛⲛⲉⲧⲥⲟϣϥ ⲛⲉⲛⲧⲁⲡⲛⲟⲩⲧⲉ ⲥⲟⲧⲡⲟⲩ . ⲛⲉⲧⲉⲛⲥⲉϣⲟⲟⲡ ⲁⲛ . ϫⲉⲕⲁⲁⲥ ⲉϥⲉⲕⲁⲧⲁⲣⲅⲉⲓ ⲛⲛⲉⲧϣⲟⲟⲡ .
ⲁⲩⲱ ⲛⲏ ⲛⲉ ⲛⲧⲁⲩϫⲟⲟⲩ ⲛⲧ ⲁ [MASK] ϫⲟ ⲟⲩ ⲉϫⲙⲡⲕⲁϩ ⲉϫⲙ ⲡ ⲕⲁϩ ⲉⲧⲛⲁⲛⲟⲩϥ [MASK] ⲛⲁⲛⲟⲩ ϥ ⲉⲩⲥⲱⲧⲙ ⲉ ⲩ ⲥⲱⲧⲙ ⲉⲡϣⲁϫⲉ ⲉ ⲡ [MASK] ⲥⲉϣⲱⲡ ⲥⲉ ϣⲱⲡ ⲙⲙⲟϥ ⲙⲙⲟ ϥ ⲉⲣⲟⲟⲩ ⲉⲣⲟ ⲟⲩ ⲁⲩⲱ ⲥⲉⲧⲁⲩⲉⲕⲁⲣⲡⲟⲥ ⲥⲉ [MASK] ⲉⲃⲟⲗ ϩⲛⲙⲁⲁⲃ ϩⲛ ⲙⲁⲁⲃ ⲁⲩⲱ [MASK] ϩⲛ ⲥⲉ ⲁⲩⲱ ϩⲛϣⲉ ϩⲛ ϣⲉ.	ⲁⲩⲱ ⲛⲏ ⲛⲉ ⲛⲧⲁⲩϫⲟⲟⲩ ⲉϫⲙⲡⲕⲁϩ ⲉⲧⲛⲁⲛⲟⲩϥ ⲉⲩⲥⲱⲧⲙ ⲉⲡϣⲁϫⲉ ⲥⲉϣⲱⲡ ⲙⲙⲟϥ ⲉⲣⲟⲟⲩ ⲁⲩⲱ ⲥⲉⲧⲁⲩⲉⲕⲁⲣⲡⲟⲥ ⲉⲃⲟⲗ ϩⲛⲙⲁⲁⲃ ⲁⲩⲱ ϩⲛⲥⲉ ⲁⲩⲱ ϩⲛϣⲉ .
ⲁⲗⲗⲁ ϭⲛⲁⲣⲓⲕⲉ [MASK] ⲉⲕϫⲱ ⲉ ⲕ ϫⲱ ⲙⲙⲟⲥ [MASK] ⲥ ϫⲉⲉⲣⲉⲛⲁⲓ ϫⲉ ⲉⲣⲉ ⲛⲁⲓ ϣⲟⲟⲡ ⲙⲙⲟⲓ ⲙⲙⲟ ⲓ ⲉⲧⲃⲉⲛⲁⲛⲟⲃⲉ ⲉⲧⲃⲉ ⲛⲁ ⲛⲟⲃⲉ ⲻ	ⲁⲗⲗⲁ ϭⲛⲁⲣⲓⲕⲉ ......... ⲉⲕϫⲱ ⲙⲙⲟⲥ ϫⲉⲉⲣⲉⲛⲁⲓ ϣⲟⲟⲡ ⲙⲙⲟⲓ ⲉⲧⲃⲉⲛⲁⲛⲟⲃⲉ ⲻ
ϯϣⲟⲟⲡ ϯ ϣⲟⲟⲡ ϩⲙⲡⲉⲓⲙⲁ ϩⲙ ⲡⲉⲓ ⲙⲁ ⲛϫⲁⲓⲉ [MASK] ϫⲁⲓⲉ ⲭⲱⲣⲓⲥϩⲓⲥⲉ ⲭⲱⲣⲓⲥ ϩⲓⲥⲉ ·	ϯϣⲟⲟⲡ ϩⲙⲡⲉⲓⲙⲁ ⲛϫⲁⲓⲉ ⲭⲱⲣⲓⲥϩⲓⲥⲉ ·
ⲡⲕⲁϩ ⲡ ⲕⲁϩ ϩⲱⲱϥ ϩⲱⲱ ϥ ⲟⲛ ⲱϣ ⲉⲃⲟⲗ ϫⲉⲡⲇⲏⲙⲓⲟⲩⲣⲅⲟⲥ [MASK] ⲡ ⲇⲏⲙⲓⲟⲩⲣⲅⲟⲥ ⲉⲛⲧⲁϥⲫⲟⲣⲉⲓ ⲉⲛⲧ ⲁ ϥ ⲫⲟⲣⲉⲓ ⲛⲟⲩⲥⲁⲣⲝ ⲛ ⲟⲩ ⲥⲁⲣⲝ ⲡⲉⲛⲧⲁⲩⲥⲧⲁⲩⲣⲟⲩ [MASK] ⲉⲛⲧ ⲁ [MASK] ⲥⲧⲁⲩⲣⲟⲩ ⲙⲙⲟϥ ⲙⲙⲟ ϥ ϩⲛⲧⲥⲁⲣⲝ ϩⲛ ⲧ ⲥⲁⲣⲝ [MASK]	ⲡⲕⲁϩ ϩⲱⲱϥ ⲟⲛ ⲱϣ ⲉⲃⲟⲗ ϫⲉⲡⲇⲏⲙⲓⲟⲩⲣⲅⲟⲥ ⲉⲛⲧⲁϥⲫⲟⲣⲉⲓ ⲛⲟⲩⲥⲁⲣⲝ ⲡⲉⲛⲧⲁⲩⲥⲧⲁⲩⲣⲟⲩ ⲙⲙⲟϥ ϩⲛⲧⲥⲁⲣⲝ ·
ⲛⲧⲉⲣⲉⲛⲁⲩ ⲛⲧⲉⲣⲉ [MASK] ⲇⲉ ϣⲉ . ⲛⲉϥⲙⲁⲑⲏⲧⲏⲥ ⲛⲉϥ ⲙⲁⲑⲏⲧⲏⲥ ⲁⲩϯⲡⲉⲩⲟⲩⲟⲉⲓ ⲁ ⲩ ϯ ⲡⲉⲩ ⲟⲩⲟⲉⲓ ⲉⲣⲟϥ ⲉⲣⲟ ϥ ⲉⲩϫⲱ ⲉ ⲩ ϫⲱ ⲙⲙⲟⲥ [MASK] ⲥ ⲛⲁϥ ⲛⲁ ϥ [MASK] ϫⲉ ⲡ ⲙⲁ ⲟⲩϫⲁⲓⲉⲡⲉ ⲟⲩ ϫⲁⲓⲉ ⲡⲉ . ⲁⲩⲱ ⲏⲇⲏ ⲁⲛⲁⲩ ⲁ [MASK] ϣⲉ.	ⲛⲧⲉⲣⲉⲛⲁⲩ ⲇⲉ ϣⲉ . ⲛⲉϥⲙⲁⲑⲏⲧⲏⲥ ⲁⲩϯⲡⲉⲩⲟⲩⲟⲉⲓ ⲉⲣⲟϥ ⲉⲩϫⲱ ⲙⲙⲟⲥ ⲛⲁϥ ϫⲉⲡⲙⲁ ⲟⲩϫⲁⲓⲉⲡⲉ . ⲁⲩⲱ ⲏⲇⲏ ⲁⲛⲁⲩ ϣⲉ .
ⲁⲩⲱ ⲛⲧⲉⲩⲛⲟⲩ ⲛ ⲧⲉ ⲩⲛⲟⲩ ⲛⲧⲉⲣⲉϥⲉⲓⲙⲉ ⲛⲧⲉⲣⲉ ϥ ⲉⲓⲙⲉ ϩⲙⲡⲉϥⲡⲛⲉⲩⲙⲁ [MASK] ⲡⲉϥ ⲡⲛⲉⲩⲙⲁ ϫⲉⲥⲉⲙⲟⲕⲙⲉⲕ ϫⲉ ⲥⲉ ⲙⲟⲕⲙⲉⲕ ϩⲣⲁⲓ ⲛϩⲏⲧⲟⲩ [MASK] [MASK] ⲡⲉϫⲁϥ ⲡⲉϫⲁ ϥ [MASK] ⲛⲁ ⲩ ϫⲉⲉⲧⲃⲉⲟⲩ ϫⲉ ⲉⲧⲃⲉ ⲟⲩ ⲧⲉⲧⲛⲙⲉⲉⲩⲉ ⲧⲉⲧⲛ ⲙⲉⲉⲩⲉ ⲉⲛⲁⲓ ⲉ ⲛⲁⲓ ϩⲛⲛⲉⲧⲛϩⲏⲧ ϩⲛ ⲛⲉⲧⲛ ϩⲏⲧ	ⲁⲩⲱ ⲛⲧⲉⲩⲛⲟⲩ ⲛⲧⲉⲣⲉϥⲉⲓⲙⲉ ϩⲙⲡⲉϥⲡⲛⲉⲩⲙⲁ ϫⲉⲥⲉⲙⲟⲕⲙⲉⲕ ϩⲣⲁⲓ ⲛϩⲏⲧⲟⲩ ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲉⲧⲃⲉⲟⲩ ⲧⲉⲧⲛⲙⲉⲉⲩⲉ ⲉⲛⲁⲓ ϩⲛⲛⲉⲧⲛϩⲏⲧ
[MASK] ⲙⲡⲏⲩⲉ ⲙ ⲡⲏⲩⲉ ⲙⲛⲡⲕⲁϩ ⲙⲛ ⲡ ⲕⲁϩ ⲛⲁⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲛⲁ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲁⲛ ⲛⲉ ⲙⲛⲛⲉⲧⲛϩⲏⲧⲟⲩ ⲙⲛ ⲛ ⲉⲧ ⲛϩⲏⲧ ⲟⲩ ⲧⲏⲣⲟⲩ ⲧⲏⲣ [MASK].	ⲙⲏ ⲙⲡⲏⲩⲉ ⲙⲛⲡⲕⲁϩ ⲛⲁⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲁⲛ ⲛⲉ ⲙⲛⲛⲉⲧⲛϩⲏⲧⲟⲩ ⲧⲏⲣⲟⲩ .
ⲁⲩⲱ ⲡⲕⲉⲥⲉⲉⲡⲉ ⲡ ⲕⲉ [MASK] ⲛⲛⲛⲟϭ ⲛ ⲛ ⲛⲟϭ ⲉⲧϩⲙⲡⲡⲁⲗⲗⲁϯⲟⲛ ⲉⲧ [MASK] ⲡ ⲡⲁⲗⲗⲁϯⲟⲛ ·	ⲁⲩⲱ ⲡⲕⲉⲥⲉⲉⲡⲉ ⲛⲛⲛⲟϭ ⲉⲧϩⲙⲡⲡⲁⲗⲗⲁϯⲟⲛ ·
ⲉⲣⲉⲛⲉⲧⲛⲃⲁⲗ ⲉⲣⲉ ⲛⲉⲧⲛ [MASK] ⲙⲙⲱⲧⲛ ⲙⲙⲱ ⲧⲛ ⲛⲧⲉⲧⲛⲉⲓⲱⲣϩ ⲛ ⲧⲉⲧⲛ ⲉⲓⲱⲣϩ ⲁⲛ . ⲁⲩⲱ ⲉⲣⲉⲛⲉⲧⲛⲙⲁⲁϫⲉ [MASK] ⲛⲉⲧⲛ ⲙⲁⲁϫⲉ ⲙⲙⲱⲧⲛ ⲙⲙⲱ ⲧⲛ ⲛⲧⲉⲧⲛⲥⲱⲧⲙ ⲛ ⲧⲉⲧⲛ [MASK] ⲁⲛ ⲁⲩⲱ ⲛⲧⲉⲧⲛⲣⲡⲙⲉⲉⲩⲉ ⲛ ⲧⲉⲧⲛ ⲣ ⲡ ⲙⲉⲉⲩⲉ ⲁⲛ	ⲉⲣⲉⲛⲉⲧⲛⲃⲁⲗ ⲙⲙⲱⲧⲛ ⲛⲧⲉⲧⲛⲉⲓⲱⲣϩ ⲁⲛ . ⲁⲩⲱ ⲉⲣⲉⲛⲉⲧⲛⲙⲁⲁϫⲉ ⲙⲙⲱⲧⲛ ⲛⲧⲉⲧⲛⲥⲱⲧⲙ ⲁⲛ ⲁⲩⲱ ⲛⲧⲉⲧⲛⲣⲡⲙⲉⲉⲩⲉ ⲁⲛ
ϥⲥⲏϩ [MASK] ⲥⲏϩ ⲅⲁⲣ ⲡⲁⲙⲉⲣⲓⲧ ⲡⲁ ⲙⲉⲣⲓⲧ [MASK] ϩⲙ ⲡ ϫⲟⲉⲓⲥ ϫⲉⲉⲓϣⲱⲛⲉ ϫⲉ ⲉ ⲓ ϣⲱⲛⲉ ⲁⲧⲉⲧⲛϭⲙⲡⲁϣⲓⲛⲉ ⲁ ⲧⲉⲧⲛ ϭⲙ ⲡⲁ ϣⲓⲛⲉ ·	ϥⲥⲏϩ ⲅⲁⲣ ⲡⲁⲙⲉⲣⲓⲧ ϩⲙⲡϫⲟⲉⲓⲥ ϫⲉⲉⲓϣⲱⲛⲉ ⲁⲧⲉⲧⲛϭⲙⲡⲁϣⲓⲛⲉ ·
ⲟⲩⲏⲣ ⲛϭⲟⲙ ⲛ ϭⲟⲙ ϩⲓϣⲡⲏⲣⲉ ϩⲓ ϣⲡⲏⲣⲉ · [MASK] ϩⲓ ⲭⲁⲣⲓⲥⲙⲁ ·	ⲟⲩⲏⲣ ⲛϭⲟⲙ ϩⲓϣⲡⲏⲣⲉ · ϩⲓⲭⲁⲣⲓⲥⲙⲁ ·
ⲛⲁⲓ ⲅⲁⲣ ⲛⲉⲧⲁϩⲉⲣⲁⲧⲟⲩ ⲛ ⲉⲧ ⲁϩⲉ ⲣⲁⲧ ⲟⲩ ⲛⲥⲁⲟⲩⲛⲁⲙ ⲛⲥⲁ ⲟⲩⲛⲁⲙ ⲙⲡϫⲟⲉⲓⲥ ⲙ [MASK] ϫⲟⲉⲓⲥ · ⲛⲁⲓ ⲉⲛⲧϥϫⲟⲟⲥ ⲉⲛⲧ ϥ ϫⲟⲟ ⲥ ⲛⲁⲩ ⲛⲁ ⲩ ⲉϥϣⲁⲛⲉⲓ [MASK] ⲉⲓ ⲛϭⲓⲡⲣⲣⲟ ⲛϭⲓ ⲡ ⲣⲣⲟ ϫⲉⲁⲙⲏⲉⲓⲛ [MASK] [MASK] ⲛⲉⲧⲥⲙⲁⲁⲧ ⲛ ⲉⲧ ⲥⲙⲁⲁⲧ ⲛⲧⲉⲡⲁⲉⲓⲱⲧ ⲛⲧⲉ ⲡⲁ [MASK] ⲛⲧⲉⲧⲛⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ ⲛ ⲧⲉⲧⲛ ⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ ⲛⲧⲙⲛⲧⲣⲣⲟ ⲛ ⲧ ⲙⲛⲧⲣⲣⲟ ⲉⲛⲧⲁⲩⲥⲃⲧⲱⲧⲥ ⲉⲛⲧ ⲁ ⲩ ⲥⲃⲧⲱⲧ ⲥ ⲛⲏⲧⲛ ⲛⲏ ⲧⲛ ϫⲓⲛⲛⲧⲕⲁⲧⲁⲃⲟⲗⲏ ϫⲓⲛ ⲛ ⲧ ⲕⲁⲧⲁⲃⲟⲗⲏ ⲙⲡⲕⲟⲥⲙⲟⲥ [MASK] ⲡ ⲕⲟⲥⲙⲟⲥ [MASK]	ⲛⲁⲓ ⲅⲁⲣ ⲛⲉⲧⲁϩⲉⲣⲁⲧⲟⲩ ⲛⲥⲁⲟⲩⲛⲁⲙ ⲙⲡϫⲟⲉⲓⲥ · ⲛⲁⲓ ⲉⲛⲧϥϫⲟⲟⲥ ⲛⲁⲩ ⲉϥϣⲁⲛⲉⲓ ⲛϭⲓⲡⲣⲣⲟ ϫⲉⲁⲙⲏⲉⲓⲛ ⲛⲉⲧⲥⲙⲁⲁⲧ ⲛⲧⲉⲡⲁⲉⲓⲱⲧ ⲛⲧⲉⲧⲛⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ ⲛⲧⲙⲛⲧⲣⲣⲟ ⲉⲛⲧⲁⲩⲥⲃⲧⲱⲧⲥ ⲛⲏⲧⲛ ϫⲓⲛⲛⲧⲕⲁⲧⲁⲃⲟⲗⲏ ⲙⲡⲕⲟⲥⲙⲟⲥ ·
[MASK] ⲛⲧϩⲉ ⲛ ⲧ ϩⲉ ⲉⲧⲉϣⲁⲩⲣⲱϩⲧ ⲉⲧⲉ ϣⲁ ⲩ ⲣⲱϩⲧ ⲉⲡⲉⲥⲏⲧ ⲉ [MASK] ⲉⲥⲏⲧ ⲏ ⲛⲥⲉⲡⲱⲧ ⲛ ⲥⲉ ⲡⲱⲧ [MASK] ⲉⲡⲕⲁⲕⲉ ⲉ [MASK] ⲕⲁⲕⲉ · ⲏ ⲉϩⲣⲁⲓ ⲉϩⲉⲛⲙⲁ ⲉ ϩⲉⲛ ⲙⲁ ⲉⲩϣⲟⲕϩ ⲉ ⲩ ϣⲟⲕϩ ⲛϭⲓϩⲉⲛⲛⲩⲕⲧⲉⲣⲓⲥ ⲛϭⲓ ϩⲉⲛ ⲛⲩⲕⲧⲉⲣⲓⲥ ⲉⲧⲉϭⲓⲛϭⲗⲱ ⲉⲧⲉ ϭⲓⲛϭⲗⲱ ⲡⲉ · ϩⲟⲧⲁⲛ ⲉⲩϣⲁⲛⲛⲁⲩ ⲉⲩϣⲁⲛ ⲛⲁⲩ [MASK] ⲉ ⲡ ⲟⲩⲟⲉⲓⲛ ⲙⲡϣⲁϩ ⲙ ⲡ [MASK] ⲛϩⲉⲛϩⲏⲃⲥ ⲛ ϩⲉⲛ ϩⲏⲃⲥ ⲙⲛⲡⲟⲩⲟⲉⲓⲛ ⲙⲛ ⲡ ⲟⲩⲟⲉⲓⲛ [MASK] ⲙ ⲡⲉ ϩⲟⲟⲩ ·	ⲁⲩⲱ ⲛⲧϩⲉ ⲉⲧⲉϣⲁⲩⲣⲱϩⲧ ⲉⲡⲉⲥⲏⲧ ⲏ ⲛⲥⲉⲡⲱⲧ ⲉϩⲟⲩⲛ ⲉⲡⲕⲁⲕⲉ · ⲏ ⲉϩⲣⲁⲓ ⲉϩⲉⲛⲙⲁ ⲉⲩϣⲟⲕϩ ⲛϭⲓϩⲉⲛⲛⲩⲕⲧⲉⲣⲓⲥ ⲉⲧⲉϭⲓⲛϭⲗⲱ ⲡⲉ · ϩⲟⲧⲁⲛ ⲉⲩϣⲁⲛⲛⲁⲩ ⲉⲡⲟⲩⲟⲉⲓⲛ ⲙⲡϣⲁϩ ⲛϩⲉⲛϩⲏⲃⲥ ⲙⲛⲡⲟⲩⲟⲉⲓⲛ ⲙⲡⲉϩⲟⲟⲩ ·
