masked	src
ṛṇam asmin saṃnayati amṛta tvam ca gacchati pitā putrasya jātasya paśyet ced jīvataḥ mukham yāvantaḥ pṛthivyām bhogāḥ yāvantaḥ jātavedasi yāvantaḥ apsu prāṇinām bhūyān putre pituḥ tatas śaśvat putreṇa pitaraḥ [MASK] bahulam tamaḥ ātmā hi jajñe ātmanaḥ saḥ irāvatī atitāriṇī kim [MASK] malam [MASK] ajinam kim u śmaśrūṇi kim tapaḥ putram brahmāṇaḥ [MASK] sa vai lokaḥ avadāvadaḥ annam ha prāṇaḥ śaraṇam ha vāsaḥ rūpam hiraṇyam paśavaḥ vivāhāḥ sakhā ha jāyā kṛpaṇam ha duhitā jyotiḥ ha putraḥ [MASK] [MASK] patiḥ jāyām praviśati garbhaḥ bhūtvā sa mātaram tasyām punar navaḥ bhūtvā daśame māsi [MASK] tat jāyā jāyā bhavati yat [MASK] [MASK] punar ābhūtiḥ eṣā ābhūtiḥ bījam etat nidhīyate devāḥ ca etām ṛṣayaḥ ca tejaḥ samabharat mahat devāḥ manuṣyān abruvan eṣā vaḥ jananī punar na [MASK] lokaḥ [MASK] iti tat [MASK] [MASK] viduḥ tasmāt tu putraḥ mātaram [MASK] ca adhirohati [MASK] panthāḥ [MASK] su śevaḥ yam putriṇaḥ ākramante viśokāḥ tam paśyanti paśavaḥ vayāṃsi ca tasmāt te mātrā api mithunībhavanti iti ha asmai ākhyāya	ṛṇam asmin saṃnayati amṛta tvam ca gacchati pitā putrasya jātasya paśyet ced jīvataḥ mukham yāvantaḥ pṛthivyām bhogāḥ yāvantaḥ jātavedasi yāvantaḥ apsu prāṇinām bhūyān putre pituḥ tatas śaśvat putreṇa pitaraḥ atyāyan bahulam tamaḥ ātmā hi jajñe ātmanaḥ saḥ irāvatī atitāriṇī kim nu malam kim ajinam kim u śmaśrūṇi kim tapaḥ putram brahmāṇaḥ icchadhvam sa vai lokaḥ avadāvadaḥ annam ha prāṇaḥ śaraṇam ha vāsaḥ rūpam hiraṇyam paśavaḥ vivāhāḥ sakhā ha jāyā kṛpaṇam ha duhitā jyotiḥ ha putraḥ parame vyoman patiḥ jāyām praviśati garbhaḥ bhūtvā sa mātaram tasyām punar navaḥ bhūtvā daśame māsi jāyate tat jāyā jāyā bhavati yat asyām jāyate punar ābhūtiḥ eṣā ābhūtiḥ bījam etat nidhīyate devāḥ ca etām ṛṣayaḥ ca tejaḥ samabharat mahat devāḥ manuṣyān abruvan eṣā vaḥ jananī punar na aputrasya lokaḥ asti iti tat sarve paśavaḥ viduḥ tasmāt tu putraḥ mātaram svasāram ca adhirohati eṣa panthāḥ urugāyaḥ su śevaḥ yam putriṇaḥ ākramante viśokāḥ tam paśyanti paśavaḥ vayāṃsi ca tasmāt te mātrā api mithunībhavanti iti ha asmai ākhyāya
[MASK] āhuḥ yat agnīṣomābhyām praṇīyamānābhyām anu vācā āha atha kasmāt brāhmaṇaspatyām anvāha iti	tat āhuḥ yat agnīṣomābhyām praṇīyamānābhyām anu vācā āha atha kasmāt brāhmaṇaspatyām anvāha iti
[MASK] iva [MASK] kapiḥ iva ekaḥ kumāraḥ sarva keśakaḥ priyaḥ dṛśe iva bhūtvā gandharvaḥ sacate striyaḥ	śvā iva ekaḥ kapiḥ iva ekaḥ kumāraḥ sarva keśakaḥ priyaḥ dṛśe iva bhūtvā gandharvaḥ sacate striyaḥ
vaśā idam [MASK] abhavat devāḥ manuṣyāḥ asurāḥ pitaraḥ ṛṣayaḥ	vaśā idam sarvam abhavat devāḥ manuṣyāḥ asurāḥ pitaraḥ ṛṣayaḥ
saḥ ajam prāviśat	saḥ ajam prāviśat
imam viśām eka vṛṣam [MASK] tvam	imam viśām eka vṛṣam kṛṇu tvam
ghṛtapadī iti	ghṛtapadī iti
antarikṣeṇa saha vājinīvan karkīm vatsām iha rakṣa [MASK]	antarikṣeṇa saha vājinīvan karkīm vatsām iha rakṣa vājin
vaśī san mṛḍayāsi naḥ	vaśī san mṛḍayāsi naḥ
yadi arciḥ yadi vā asi śociḥ śakali eṣi yadi vā [MASK] [MASK] hrūḍuḥ nāma asi haritasya deva	yadi arciḥ yadi vā asi śociḥ śakali eṣi yadi vā te janitram hrūḍuḥ nāma asi haritasya deva
tam [MASK] praharati dviṣate bhrātṛvyāya vadham yaḥ asya stṛtyaḥ tasmai startavai	tam tam praharati dviṣate bhrātṛvyāya vadham yaḥ asya stṛtyaḥ tasmai startavai
sa napuṃsakaḥ abhavat	sa napuṃsakaḥ abhavat
yat antaram tat bāhyam	yat antaram tat bāhyam
saḥ araṇyāt grāmam eyāya	saḥ araṇyāt grāmam eyāya
pañcāśat eva jyāyāṃsaḥ madhuchandasaḥ [MASK] kanīyāṃsaḥ	pañcāśat eva jyāyāṃsaḥ madhuchandasaḥ pañcāśat kanīyāṃsaḥ
vi te [MASK] madāvati śaram iva pātayāmasi	vi te madam madāvati śaram iva pātayāmasi
gṛhṇāmi te madhyamam uttamam rasam	gṛhṇāmi te madhyamam uttamam rasam
uta asmai abhavaḥ pituḥ	uta asmai abhavaḥ pituḥ
atho enam vardhayanti eva	atho enam vardhayanti eva
preddhaḥ agne [MASK] u agne iti ete	preddhaḥ agne imā u agne iti ete
yat saumyā [MASK] syāt śaśvat sā syāt	yat saumyā atithimatī syāt śaśvat sā syāt
sarve bhala bravātha	sarve bhala bravātha
vāci eva tat vācam visṛjate	vāci eva tat vācam visṛjate
indra āyatanābhiḥ eva ābhiḥ rādhnoti yaḥ evam [MASK]	indra āyatanābhiḥ eva ābhiḥ rādhnoti yaḥ evam veda
mā apa yāta adhi asmat	mā apa yāta adhi asmat
[MASK] saṃbhṛtya ūcuḥ aśvinau imam bhiṣajyatam iti	tam saṃbhṛtya ūcuḥ aśvinau imam bhiṣajyatam iti
pāpmanā eva enam vyāvartayati	pāpmanā eva enam vyāvartayati
dūre tat nāma guhyam [MASK] yat tvā bhīte ahvayetām	dūre tat nāma guhyam parācais yat tvā bhīte ahvayetām
yāvadbhyaḥ ha abhayam icchati yāvadbhyaḥ [MASK] abhayam dhyāyati tāvadbhyaḥ ha abhayam bhavati yatra evam [MASK] etayā paridadhāti	yāvadbhyaḥ ha abhayam icchati yāvadbhyaḥ ha abhayam dhyāyati tāvadbhyaḥ ha abhayam bhavati yatra evam vidvān etayā paridadhāti
agniḥ vai	agniḥ vai
[MASK] saṃyājye bhavataḥ ātithyavatyau rūpa samṛddhe	sviṣṭakṛtaḥ saṃyājye bhavataḥ ātithyavatyau rūpa samṛddhe
[MASK] vai ekena akṣareṇa chandāṃsi viyanti na dvābhyām	na vai ekena akṣareṇa chandāṃsi viyanti na dvābhyām
[MASK] vai etat akṣyoḥ yat āñjanam	tejaḥ vai etat akṣyoḥ yat āñjanam
tat	tat
hotā devaḥ amartyaḥ iti tṛcam āgneyam gāyatram [MASK] some rājani praṇīyamāne	hotā devaḥ amartyaḥ iti tṛcam āgneyam gāyatram anvāha some rājani praṇīyamāne
idam kariṣyāmi	idam kariṣyāmi
yaḥ vai bhavati yaḥ śreṣṭha [MASK] aśnute sa kilbiṣam bhavati	yaḥ vai bhavati yaḥ śreṣṭha tām aśnute sa kilbiṣam bhavati
ājarasam ha asmin ajasraḥ dīdāya yaḥ [MASK] veda	ājarasam ha asmin ajasraḥ dīdāya yaḥ evam veda
tam yajñāyajñiyam ca [MASK] ca yajñaḥ ca yajamānaḥ ca paśavaḥ ca anuvyacalan	tam yajñāyajñiyam ca vāmadevyam ca yajñaḥ ca yajamānaḥ ca paśavaḥ ca anuvyacalan
tāni ha tarhi trīṇi [MASK] ṣaḍ pṛṣṭhāni na udāpnuvan	tāni ha tarhi trīṇi chandāṃsi ṣaḍ pṛṣṭhāni na udāpnuvan
abhīvṛtā hiraṇyena yat atiṣṭhaḥ ṛtāvari [MASK] samudraḥ bhūtvā adhi askandat vaśe tvā	abhīvṛtā hiraṇyena yat atiṣṭhaḥ ṛtāvari aśvaḥ samudraḥ bhūtvā adhi askandat vaśe tvā
punar rūpāṇi kalpaya	punar rūpāṇi kalpaya
yaśaḥ vai hiraṇyam	yaśaḥ vai hiraṇyam
āvis kṛṇuṣva rūpāni	āvis kṛṇuṣva rūpāni
ātanvānāḥ āyacchantaḥ asyantaḥ ye ca dhāvatha nirhastāḥ [MASK] sthana	ātanvānāḥ āyacchantaḥ asyantaḥ ye ca dhāvatha nirhastāḥ śatravaḥ sthana
yaḥ asya tṛtīyaḥ [MASK] sā dyauḥ	yaḥ asya tṛtīyaḥ vyānaḥ sā dyauḥ
agniḥ vṛtrāṇi jaṅghanat	agniḥ vṛtrāṇi jaṅghanat
aspārṣam enam śata śāradāya	aspārṣam enam śata śāradāya
mahī [MASK] rītiḥ śavasā asarat pṛthak	mahī iva rītiḥ śavasā asarat pṛthak
rājā hi kam bhuvanānām abhiśrīḥ	rājā hi kam bhuvanānām abhiśrīḥ
yatra adaḥ gāyatrī suparṇaḥ [MASK] somam āharat tat [MASK] hotrāṇām indraḥ ukthāni parilupya hotre pradadau	yatra adaḥ gāyatrī suparṇaḥ bhūtvā somam āharat tat etāsām hotrāṇām indraḥ ukthāni parilupya hotre pradadau
yena [MASK] samabharaḥ payāṃsi uttamena brahmaṇā jātavedaḥ tena tvam agne iha vardhaya imam	yena indrāya samabharaḥ payāṃsi uttamena brahmaṇā jātavedaḥ tena tvam agne iha vardhaya imam
ime aindrāḥ atisarāḥ ākūtim sam namantu [MASK]	ime aindrāḥ atisarāḥ ākūtim sam namantu me
nirṛtyāḥ eva enam tena muñcati	nirṛtyāḥ eva enam tena muñcati
muñcāmi tvā haviṣā jīvanāya [MASK] ajñāta yakṣmāt uta rājayakṣmāt	muñcāmi tvā haviṣā jīvanāya kam ajñāta yakṣmāt uta rājayakṣmāt
saḥ ajāt ālabdhāt udakrāmat	saḥ ajāt ālabdhāt udakrāmat
sa ha uvāca ajīgartaḥ sauyavasiḥ tat vai mā tāta tapati [MASK] karma mayā kṛtam tat aham nihnave tubhyam pratiyantu śatāḥ gavām [MASK]	sa ha uvāca ajīgartaḥ sauyavasiḥ tat vai mā tāta tapati pāpam karma mayā kṛtam tat aham nihnave tubhyam pratiyantu śatāḥ gavām iti
sam sīdasva mahāṁ asi iti	sam sīdasva mahāṁ asi iti
te abruvan [MASK] yāḥ eva naḥ imāḥ [MASK] tanvaḥ tāḥ asya varuṇasya rājñaḥ gṛhe saṃnidadhāmahai	te abruvan hanta yāḥ eva naḥ imāḥ priyatamāḥ tanvaḥ tāḥ asya varuṇasya rājñaḥ gṛhe saṃnidadhāmahai
asau [MASK] ādityaḥ purastāt jyotiṣā pratyāgacchati	asau enam ādityaḥ purastāt jyotiṣā pratyāgacchati
pra ha vai sāhasram [MASK] āpnoti yaḥ evam veda	pra ha vai sāhasram poṣam āpnoti yaḥ evam veda
indra jāḥ soma [MASK] ātharvaṇam asi vyāghra jambhanam	indra jāḥ soma jāḥ ātharvaṇam asi vyāghra jambhanam
etat [MASK] yajñasya samṛddham yat rūpa samṛddham yat karma kriyamāṇam ṛc abhivadati	etat vai yajñasya samṛddham yat rūpa samṛddham yat karma kriyamāṇam ṛc abhivadati
tat āsurī yudhā jitā [MASK] cakre vanaspatīn	tat āsurī yudhā jitā rūpam cakre vanaspatīn
[MASK] sūryam iva sarpantam mā piśācam tiras karaḥ	vīdhre sūryam iva sarpantam mā piśācam tiras karaḥ
prayasvantaḥ prati haryāmasi tvā	prayasvantaḥ prati haryāmasi tvā
te ajam ālabhanta	te ajam ālabhanta
śuciḥ [MASK] vandyaḥ agne bṛhat vi rocase tvam ghṛtebhiḥ āhutaḥ	śuciḥ pāvaka vandyaḥ agne bṛhat vi rocase tvam ghṛtebhiḥ āhutaḥ
ulbena eva enam prorṇuvanti	ulbena eva enam prorṇuvanti
idam id vai u bheṣajam	idam id vai u bheṣajam
[MASK] yaḥ atra anuyājān yajet yathā imān prāṇān ālupya śīrṣan dhitset	sa yaḥ atra anuyājān yajet yathā imān prāṇān ālupya śīrṣan dhitset
etat [MASK] varṣma pṛthivyai yatra yūpam unminvanti	etat vai varṣma pṛthivyai yatra yūpam unminvanti
agnaye eva tat [MASK] āhutim gamayati	agnaye eva tat juṣṭim āhutim gamayati
mama yajñam āgacchata [MASK] yajñam iti	mama yajñam āgacchata mama yajñam iti
cara eva iti vai [MASK] brāhmaṇaḥ avocat iti ha ṣaṣṭham saṃvatsaram araṇye cacāra	cara eva iti vai mā brāhmaṇaḥ avocat iti ha ṣaṣṭham saṃvatsaram araṇye cacāra
syāma sumatau tava	syāma sumatau tava
jāgatāḥ vai paśavaḥ	jāgatāḥ vai paśavaḥ
sam aham eṣām [MASK] syāmi sam ojaḥ vīryam balam	sam aham eṣām rāṣṭram syāmi sam ojaḥ vīryam balam
pacchas anūcyaḥ prātaranuvākaḥ	pacchas anūcyaḥ prātaranuvākaḥ
yasya [MASK] paśavaḥ bhavanti sa pūrvam iṣṭvā atha aparam yajate	yasya hi paśavaḥ bhavanti sa pūrvam iṣṭvā atha aparam yajate
tasya tris prathamām saṃtatam anvāha	tasya tris prathamām saṃtatam anvāha
kṣamā rapaḥ	kṣamā rapaḥ
vāc vai sarasvatī	vāc vai sarasvatī
samrāj asi asurāṇām kakud manuṣyānām	samrāj asi asurāṇām kakud manuṣyānām
asmabhyam anuvakṣyati asmabhyam iti	asmabhyam anuvakṣyati asmabhyam iti
[MASK] pratiṣṭhitaḥ vai eṣa yam abhiśaṃsanti	a pratiṣṭhitaḥ vai eṣa yam abhiśaṃsanti
atha yatra pratipadyate [MASK] caturdhā puroḍāśam kṛtvā barhiṣadam karoti	atha yatra pratipadyate tat caturdhā puroḍāśam kṛtvā barhiṣadam karoti
ete enam janayanti	ete enam janayanti
ulūka yātum śuśulūka yātum [MASK] śva yātum uta koka yātum suparṇa yātum [MASK] gṛdhra yātum	ulūka yātum śuśulūka yātum jahi śva yātum uta koka yātum suparṇa yātum uta gṛdhra yātum
na te bāhvoḥ [MASK] asti na śīrṣe na uta madhyataḥ	na te bāhvoḥ balam asti na śīrṣe na uta madhyataḥ
ṛc mayaḥ yajuḥ mayaḥ sāma mayaḥ veda [MASK] brahma mayaḥ amṛta mayaḥ sambhūya devatāḥ apyeti yaḥ [MASK] veda yaḥ ca evam vidvān etena yajña [MASK] yajate	ṛc mayaḥ yajuḥ mayaḥ sāma mayaḥ veda mayaḥ brahma mayaḥ amṛta mayaḥ sambhūya devatāḥ apyeti yaḥ evam veda yaḥ ca evam vidvān etena yajña kratunā yajate
[MASK] teṣām ā bhara naḥ vasūni	hatvī teṣām ā bhara naḥ vasūni
neṣṭrāt ṛtubhiḥ iṣyata	neṣṭrāt ṛtubhiḥ iṣyata
ni su svapa	ni su svapa
eṣaḥ u eva prajāpatiḥ [MASK] yajate	eṣaḥ u eva prajāpatiḥ yaḥ yajate
iyam pratiṣṭhā	iyam pratiṣṭhā
hiraṇya varṇe subhage śuṣme [MASK] vakṣaṇe apām asi svasā lākṣe	hiraṇya varṇe subhage śuṣme lomaśa vakṣaṇe apām asi svasā lākṣe
tam brāhmaṇaspatyam ālabheta abhicaran	tam brāhmaṇaspatyam ālabheta abhicaran
hotar prāśāna prathamaḥ niṣadya iti	hotar prāśāna prathamaḥ niṣadya iti
bhūta patī paśupatī namaḥ vām	bhūta patī paśupatī namaḥ vām
saḥ aṣṭa aśriḥ kartavyaḥ	saḥ aṣṭa aśriḥ kartavyaḥ
irā	irā
tvayā vayam apsarasaḥ gandharvān cātayāmahe	tvayā vayam apsarasaḥ gandharvān cātayāmahe
jāyāḥ id vaḥ apsarasaḥ	jāyāḥ id vaḥ apsarasaḥ
jāyā iva patye tanvam riricyām	jāyā iva patye tanvam riricyām
sa kimpuruṣaḥ abhavat	sa kimpuruṣaḥ abhavat
tat prāṇam upahvayate	tat prāṇam upahvayate
vajraḥ vai yūpaḥ	vajraḥ vai yūpaḥ
saḥ īśānaḥ abhavat	saḥ īśānaḥ abhavat
yathā sma te virohataḥ abhitaptam iva [MASK] tatas te śuṣmavattaram iyam kṛṇotu oṣadhiḥ	yathā sma te virohataḥ abhitaptam iva anati tatas te śuṣmavattaram iyam kṛṇotu oṣadhiḥ
tat ekam abhavat	tat ekam abhavat
hiruk [MASK] yanti sindhavaḥ hiruk devaḥ vanaspatiḥ	hiruk hi yanti sindhavaḥ hiruk devaḥ vanaspatiḥ
pūṣā paśūn prajanayati	pūṣā paśūn prajanayati
vrātyaḥ āsīt īyamānaḥ eva	vrātyaḥ āsīt īyamānaḥ eva
tat śṛṇu	tat śṛṇu
yat daṇḍena yat iṣvā yat vā aruḥ [MASK] kṛtam tasya tvam asi niṣkṛtiḥ	yat daṇḍena yat iṣvā yat vā aruḥ harasā kṛtam tasya tvam asi niṣkṛtiḥ
vāyuḥ ime pradāpayati	vāyuḥ ime pradāpayati
svayā tanvā tanvam airayata	svayā tanvā tanvam airayata
ā enam pyāyayati pavamānaḥ purastāt	ā enam pyāyayati pavamānaḥ purastāt
vaiśvānaraḥ yatate sūryeṇa	vaiśvānaraḥ yatate sūryeṇa
ye imam yajñam [MASK] ye ca yajñapatim vardhān iti	ye imam yajñam avān ye ca yajñapatim vardhān iti
tasmāt muktāḥ garbhāḥ jarāyoḥ jāyante	tasmāt muktāḥ garbhāḥ jarāyoḥ jāyante
yathā sūryasya raśmayaḥ parāpatanti [MASK] eva tvam kāse pra pata samudrasya anu vikṣaram	yathā sūryasya raśmayaḥ parāpatanti āśumat eva tvam kāse pra pata samudrasya anu vikṣaram
imam sma prati haryata	imam sma prati haryata
tam agniḥ uvāca viśvān nu devān stuhi atha [MASK] utsrakṣyāmaḥ iti	tam agniḥ uvāca viśvān nu devān stuhi atha tvā utsrakṣyāmaḥ iti
saṃvatsaraḥ prajāpatiḥ	saṃvatsaraḥ prajāpatiḥ
āgataḥ hi sa tarhi bhavati	āgataḥ hi sa tarhi bhavati
na eva te manaḥ hṛdayam [MASK] avidāma	na eva te manaḥ hṛdayam ca avidāma
tasya ha śatam dattvā sa tam ādāya saḥ araṇyāt [MASK] eyāya	tasya ha śatam dattvā sa tam ādāya saḥ araṇyāt grāmam eyāya
mithunam eva etat prajananam kriyate	mithunam eva etat prajananam kriyate
āśvinam kṛṣṇa lalāmam ālabheta	āśvinam kṛṣṇa lalāmam ālabheta
ādhī parṇām kāma [MASK] [MASK] saṃkalpa kulmalām tām su saṃnatām kṛtvā kāmaḥ vidhyatu tvā hṛdi	ādhī parṇām kāma śalyām iṣum saṃkalpa kulmalām tām su saṃnatām kṛtvā kāmaḥ vidhyatu tvā hṛdi
śiraḥ [MASK] etat yajñasya yat ātithyam	śiraḥ vai etat yajñasya yat ātithyam
tat yat kiṃca devānām svam āsīt tat yamaḥ [MASK]	tat yat kiṃca devānām svam āsīt tat yamaḥ ayuvata
yat prayājān antariyāt prāṇān tat yajamānasya [MASK]	yat prayājān antariyāt prāṇān tat yajamānasya antariyāt
śucā viddhā vyoṣayā śuṣka āsyā abhi sarpa mā mṛduḥ [MASK] kevalī priya vādinī anuvratā	śucā viddhā vyoṣayā śuṣka āsyā abhi sarpa mā mṛduḥ nimanyuḥ kevalī priya vādinī anuvratā
etām vāva tat ṛcam abravīt	etām vāva tat ṛcam abravīt
trīṇi śatā [MASK] sahasrāṇi agnim triṃśat ca devāḥ nava ca asaparyan	trīṇi śatā trī sahasrāṇi agnim triṃśat ca devāḥ nava ca asaparyan
prati tiṣṭha ūrdhvaḥ	prati tiṣṭha ūrdhvaḥ
jātān u varṣīyasaḥ kṛdhi	jātān u varṣīyasaḥ kṛdhi
viṣṇuḥ vai yajñaḥ	viṣṇuḥ vai yajñaḥ
[MASK] jalāṣa bheṣaja nīla śikhaṇḍa karma kṛt prāśam pratiprāśaḥ jahi	rudra jalāṣa bheṣaja nīla śikhaṇḍa karma kṛt prāśam pratiprāśaḥ jahi
udīcīnāṁ asya padaḥ ni dhattāt [MASK] cakṣuḥ gamayatāt vātam prāṇam anvavasṛjatāt antarikṣam asum diśaḥ śrotram [MASK] śarīram iti	udīcīnāṁ asya padaḥ ni dhattāt sūryam cakṣuḥ gamayatāt vātam prāṇam anvavasṛjatāt antarikṣam asum diśaḥ śrotram pṛthivīm śarīram iti
astabhnāt dyām asuraḥ viśva vedāḥ iti [MASK] paridadhāti	astabhnāt dyām asuraḥ viśva vedāḥ iti vāruṇyā paridadhāti
yathā nāma vaḥ īśmahe svāhā	yathā nāma vaḥ īśmahe svāhā
ā idam barhiḥ asadaḥ	ā idam barhiḥ asadaḥ
yajñapadī irā [MASK] svadhā prāṇā mahīlukā vaśā parjanya patnī devāṁ api eti brahmaṇā	yajñapadī irā kṣīrā svadhā prāṇā mahīlukā vaśā parjanya patnī devāṁ api eti brahmaṇā
tiṣṭha devaḥ iva [MASK] iti eva tat āha	tiṣṭha devaḥ iva savitā iti eva tat āha
śatam anyān pari vṛṇaktu mṛtyūn	śatam anyān pari vṛṇaktu mṛtyūn
tasya [MASK] diśi śraddhā [MASK] mitraḥ māgadhaḥ vijñānam vāsaḥ ahar uṣṇīṣam rātrī keśāḥ haritau pravartau kalmaliḥ maṇiḥ bhūtam ca bhaviṣyat ca pariṣkandau manaḥ [MASK] mātariśvā ca pavamānaḥ ca [MASK] vāhau vātaḥ sārathiḥ reṣmā pratodaḥ kīrtiḥ ca yaśaḥ ca puraḥsarau	tasya prācyām diśi śraddhā puṃścalī mitraḥ māgadhaḥ vijñānam vāsaḥ ahar uṣṇīṣam rātrī keśāḥ haritau pravartau kalmaliḥ maṇiḥ bhūtam ca bhaviṣyat ca pariṣkandau manaḥ vipatham mātariśvā ca pavamānaḥ ca vipatha vāhau vātaḥ sārathiḥ reṣmā pratodaḥ kīrtiḥ ca yaśaḥ ca puraḥsarau
tatas vai [MASK] ādityaḥ sarvatas tejasvī abhavat	tatas vai asau ādityaḥ sarvatas tejasvī abhavat
indra jāḥ soma jāḥ	indra jāḥ soma jāḥ
uta [MASK] pūrva āsinam pratyādāya aparaḥ iṣvā	uta hanti pūrva āsinam pratyādāya aparaḥ iṣvā
atha [MASK] manuḥ eva ekaḥ pariśiśiṣe	atha iha manuḥ eva ekaḥ pariśiśiṣe
sapta āgneyāni chandāṃsi anvāha	sapta āgneyāni chandāṃsi anvāha
yaḥ asya caturthaḥ apānaḥ sā [MASK]	yaḥ asya caturthaḥ apānaḥ sā śraddhā
anupraharet svarga kāmasya	anupraharet svarga kāmasya
aditiḥ pāntu marutaḥ	aditiḥ pāntu marutaḥ
kṣiṇāmi brahmaṇā amitrān	kṣiṇāmi brahmaṇā amitrān
yaḥ asya [MASK] karṇaḥ ayam saḥ agniḥ	yaḥ asya dakṣiṇaḥ karṇaḥ ayam saḥ agniḥ
atas upapreṣya hotar havyā devebhyaḥ iti [MASK] adhvaryuḥ	atas upapreṣya hotar havyā devebhyaḥ iti āha adhvaryuḥ
tat yat paśau puroﾱāśam anunirvapanti sa medhena naḥ paśunā iṣṭam asat kevalena [MASK] paśunā [MASK] asat iti	tat yat paśau puroﾱāśam anunirvapanti sa medhena naḥ paśunā iṣṭam asat kevalena naḥ paśunā iṣṭam asat iti
prāśi mām uttaram kṛdhi	prāśi mām uttaram kṛdhi
tasmāt āhuḥ puroﾱāśa satram [MASK] iti	tasmāt āhuḥ puroﾱāśa satram lokyam iti
dadiḥ hi mahyam varuṇaḥ divaḥ [MASK]	dadiḥ hi mahyam varuṇaḥ divaḥ kaviḥ
saṃjñānam naḥ svebhiḥ	saṃjñānam naḥ svebhiḥ
sarvābhiḥ vai eṣa [MASK] ālabdhaḥ bhavati yaḥ dīkṣitaḥ bhavati	sarvābhiḥ vai eṣa devatābhiḥ ālabdhaḥ bhavati yaḥ dīkṣitaḥ bhavati
vāc vai su tarmā nauḥ	vāc vai su tarmā nauḥ
āpaḥ vai yajñaḥ [MASK] yajñam iti	āpaḥ vai yajñaḥ avidaḥ yajñam iti
agneḥ [MASK] enān tat āsye juhoti	agneḥ eva enān tat āsye juhoti
