masked	src
es elso̗.	es elso̗.
es mind az zento̗knec zenti mi vronc xpus ihus [MASK]	es mind az zento̗knec zenti mi vronc xpus ihus,
⁊ tanolt,	⁊ tanolt,
a [MASK] ʒ́olǵaiual megfoǵac iᶜt,	a ſidocnac ʒ́olǵaiual megfoǵac iᶜt,
es ez [MASK] te_neked yegÿed.	es ez legen te_neked yegÿed.
ees [MASK] ýweltheͤsem the_hozýaad ýwsson.	ees een ýweltheͤsem the_hozýaad ýwsson.
ees zýlt,	ees zýlt,
w̄	w̄
kic te_bènnèd vadnac / [MASK],	kic te_bènnèd vadnac / aʒeꝛt,
èʒec valnac tanoſaǵot èn_rollam.	èʒec valnac tanoſaǵot èn_rollam.
hoǵ [MASK] v̇ zu̇nenec elo̗tte,	hoǵ tizto̗ltessec v̇ zu̇nenec elo̗tte,
Domi{n}e labia mea: aperies [MASK]	Domi{n}e labia mea: aperies:|
ki tego̗det tart,	ki tego̗det tart,
es meg_bizonoytatec,	es meg_bizonoytatec,
[MASK] nee-@@ký parancholoth | ees wý-@@damot' [MASK] ees lelket' teeged foghatoot', ees mennyeyek-@@-nek megh_gondolhatoyaat' adtad.	Zaath nee-@@ký parancholoth | ees wý-@@damot', ees lelket' teeged foghatoot', ees mennyeyek-@@-nek megh_gondolhatoyaat' adtad.
⁊ ėltèt,	⁊ ėltèt,
⁊ o̗ èl_tauoʒec o̗to̗llo̗c eg ko̗_hageitaſne [MASK]	⁊ o̗ èl_tauoʒec o̗to̗llo̗c eg ko̗_hageitaſne,
Es a· [MASK] [MASK] aʒon videcbèn vigaʒuan ⁊ o̗ꝛiʒuen aʒ eynèc vigaʒatit o̗ čoꝛdaioc fèlet.	Es a· paʒ́toꝛoc valanac aʒon videcbèn vigaʒuan ⁊ o̗ꝛiʒuen aʒ eynèc vigaʒatit o̗ čoꝛdaioc fèlet.
mÿtt mondana.	mÿtt mondana.
ha ÿngÿen nem hallana.	ha ÿngÿen nem hallana.
meꝛt megèc atʼāhoʒ?	meꝛt megèc atʼāhoʒ?
Fèlèlè Ianos mēdènècnᶜ monduan:	Fèlèlè Ianos mēdènècnᶜ monduan:
[MASK] ment tykok eltettetnek az baratoktol,	hogÿ_ha ment tykok eltettetnek az baratoktol,
im moſt hallottatoc è kaꝛōlatot [MASK]	im moſt hallottatoc è kaꝛōlatot,
ees ad yol_theͤtelnek ma-@@lazthýaͣth,	ees ad yol_theͤtelnek ma-@@lazthýaͣth,
Es az vernek folyasat [MASK] meg_allattnÿ.	Es az vernek folyasat meltoltattnak meg_allattnÿ.
⁊ hol èn vagoc,	⁊ hol èn vagoc,
mindo̗n čillagnal naǵobnac lattatic.	mindo̗n čillagnal naǵobnac lattatic.
Ʒ́eggetec èlō̗ a konkolʼt,	Ʒ́eggetec èlō̗ a konkolʼt,
es zemersegben,	es zemersegben,
Bodoghazzon Terciaýa Athyanak ees fywnak [MASK]	Bodoghazzon Terciaýa Athyanak ees fywnak.
azt meg_fizesse.	azt meg_fizesse.
mikent halgathatʼtʼac== ==uala.	mikent halgathatʼtʼac== ==uala.
ydwezeh mȳde-@@neketh,	ydwezeh mȳde-@@neketh,
mert meg ott sÿnczen [MASK] vÿgasag.	mert meg ott sÿnczen tekelletes vÿgasag.
hogÿ [MASK] nem vala ketseg,	hogÿ senkynek nem vala ketseg,
nē felelʒ aʒoca valamit,	nē felelʒ aʒoca valamit,
A [MASK] mag ke aʒoc aʒ oꝛʒagnac fiay.	A io mag ke aʒoc aʒ oꝛʒagnac fiay.
Alleluya alleluya alleluya	Alleluya alleluya alleluya
Monda ke· o̗nèki pèter:	Monda ke· o̗nèki pèter:
nem hogÿ zegen az fewldewn ewlne [MASK]	nem hogÿ zegen az fewldewn ewlne,
Ha ke· mōdanguc,	Ha ke· mōdanguc,
Vram, ha it [MASK] ==uolna,	Vram, ha it voltal== ==uolna,
Ime [MASK] aldya-@@thok wrath: mynd ysten-@@nek zolgaý,	Ime mastan aldya-@@thok wrath: mynd ysten-@@nek zolgaý,
nem_čac ez fo̗lu̇l mondot [MASK] inteso̗ket edeala halgassad,	nem_čac ez fo̗lu̇l mondot doctoroknac inteso̗ket edeala halgassad,
kibe vala hatzaz [MASK] hatuanhat o̗rdo̗g,	kibe vala hatzaz es hatuanhat o̗rdo̗g,
wers.	wers.
kin nem tugga,	kin nem tugga,
Monda o̗nèki Nathanaèl:	Monda o̗nèki Nathanaèl:
[MASK] ʒèꝛʒètte uala aʒocnac iᶜ,	hol ʒèꝛʒètte uala aʒocnac iᶜ,
mÿnt tanoytanÿ.	mÿnt tanoytanÿ.
mellÿeketh hallot-@@tam az en [MASK],	mellÿeketh hallot-@@tam az en atÿamtol,
Mikỏ ke· bèment== [MASK] Caphaꝛnaumba,	Mikỏ ke· bèment== ==uolna Caphaꝛnaumba,
mÿkeppen yoban lattatyk te_neked.	mÿkeppen yoban lattatyk te_neked.
⁊ m̄g_vanalnac.	⁊ m̄g_vanalnac.
Ihc̄ [MASK] allapec a· fèiedèlm èlo̗t,	Ihc̄ ke· allapec a· fèiedèlm èlo̗t,
[MASK] keressed az zent bekesego̗t,	tehat keressed az zent bekesego̗t,
mÿre, frater lleo, engedelmesseg== ==ellen merel [MASK]?	mÿre, frater lleo, engedelmesseg== ==ellen merel tennÿ?
[MASK] megrakiatoc a· ꝓphetacnac ſeꝛeket,	kic megrakiatoc a· ꝓphetacnac ſeꝛeket,
Eʒekèt aʒoc haluan [MASK] hoʒia_tolduan è pelda_bèʒ́et mōda.	Eʒekèt aʒoc haluan / hoʒia_tolduan è pelda_bèʒ́et mōda.
neze Γ zent [MASK] kepere,	neze Γ zent ferencznek kepere,
ko̗uètec o̗tèt varoſocbol galogon.	ko̗uètec o̗tèt varoſocbol galogon.
kyket te latal,	kyket te latal,
Amen.	Amen.
Kit [MASK] Joseph meg_kerde v̇ket,	Kit latuan Joseph meg_kerde v̇ket,
yaẏ tu̇nèctec,	yaẏ tu̇nèctec,
[MASK] nem vagÿ zep ember,	Te nem vagÿ zep ember,
bekeseeghtelensegenk-@@-tewl morgodonk.	bekeseeghtelensegenk-@@-tewl morgodonk.
Antiphona.	Antiphona.
veuec a· palmacnac aǵait,	veuec a· palmacnac aǵait,
Ky bochat-@@ya ew ýgeýeth,	Ky bochat-@@ya ew ýgeýeth,
tanÿt<t>ćhatok mÿnden nepeketh [MASK] o̗keth atÿanak es fiunak es zent_leleknek neuebeh.	tanÿt<t>ćhatok mÿnden nepeketh kereztel-@@uen o̗keth atÿanak es fiunak es zent_leleknek neuebeh.
hogÿ te mendenestewl== ==foguan [MASK] ÿewÿ,	hogÿ te mendenestewl== ==foguan hozÿa ÿewÿ,
Mondýaa-@@tok megh,	Mondýaa-@@tok megh,
Az_anneban gerÿede meg ez mondot alazatossagnak zerelmeben | [MASK] meltosagos yozagat ewlelesuel,	Az_anneban gerÿede meg ez mondot alazatossagnak zerelmeben | ystennek meltosagos yozagat ewlelesuel,
⁊ [MASK] atʼtʼokat, Ʒ́ebedeuſt, m̄g_haguan a· haioban a [MASK], ko̗uètec o̗tèt.	⁊ o̗ atʼtʼokat, Ʒ́ebedeuſt, m̄g_haguan a· haioban a bėèſeckèl, ko̗uètec o̗tèt.
Meꝛt [MASK] ꝓphā tiʒtèſſeg== ==nèlku̇l,	Meꝛt nīč ꝓphā tiʒtèſſeg== ==nèlku̇l,
kyk az helyen valanak.	kyk az helyen valanak.
binet meg_o̗smere,	binet meg_o̗smere,
Mènuen vego̗nc kèt_ʒ́aʒ penʒ [MASK] keńèꝛèt,	Mènuen vego̗nc kèt_ʒ́aʒ penʒ aꝛꝛa keńèꝛèt,
hog o̗ èʒ́t to̗tto̗.	hog o̗ èʒ́t to̗tto̗.
de meg hasonlotta az [MASK] ebho̗z es,	de meg hasonlotta az meg_dihu̇t ebho̗z es,
Fehėtec meg è tèmplomot,	Fehėtec meg è tèmplomot,
⁊ ſènki ſem èſmèꝛte fiut [MASK]	⁊ ſènki ſem èſmèꝛte fiut,
Meńńètec nekihèʒ a· vaꝛoſba,	Meńńètec nekihèʒ a· vaꝛoſba,
[MASK] valland èngemèt èmbeꝛec èlo̗t,	valaki valland èngemèt èmbeꝛec èlo̗t,
hog illèthètnec o̗tèt,	hog illèthètnec o̗tèt,
De mondom neked,	De mondom neked,
Es mÿkepen nepnek eppeÿteserewl es cristusnak yuhÿ vÿgaztalasarol [MASK] vr_iesus cristusnak aldot neuerewl.	Es mÿkepen nepnek eppeÿteserewl es cristusnak yuhÿ vÿgaztalasarol Es vr_iesus cristusnak aldot neuerewl.
[MASK] nagÿob akar lennÿ ko̗zo̗ttetek,	Vala_mellÿtek nagÿob akar lennÿ ko̗zo̗ttetek,
Mi tuǵǵoc,	Mi tuǵǵoc,
auaǵ meg carhozandoc.	auaǵ meg carhozandoc.
Een testemnek terheͤ-@@wel megh_faaradot',	Een testemnek terheͤ-@@wel megh_faaradot',
Ew neepe [MASK] ew elewfewldenek ywha-@@ý mennýetek bel ew kapv-@@ýn haala_adasban,	Ew neepe ees ew elewfewldenek ywha-@@ý mennýetek bel ew kapv-@@ýn haala_adasban,
Enek	Enek
⁊ kic o̗_ko̗ʒèpettè,	⁊ kic o̗_ko̗ʒèpettè,
O ha een magamra wgý [MASK],	O ha een magamra wgý haragodýam,
Mert vǵ monda [MASK] ÿanos ewangl̄ista:	Mert vǵ monda zent ÿanos ewangl̄ista:
⁊ [MASK] nem go̗it ènvèlem,	⁊ ki nem go̗it ènvèlem,
boczata ew tanoÿtuanyt ketten_ketten menden varasba es helÿre [MASK]	boczata ew tanoÿtuanyt ketten_ketten menden varasba es helÿre,
Ha ki io̗ èn_hoʒiam,	Ha ki io̗ èn_hoʒiam,
to̗tto̗ aʒ́t,	to̗tto̗ aʒ́t,
Amen	Amen
en attÿamfÿaÿ,	en attÿamfÿaÿ,
hog eggèt èlèꝛèʒ́ièc tu̇nèctec a· [MASK].	hog eggèt èlèꝛèʒ́ièc tu̇nèctec a· huſuetbè.
Vr halgassad meg een ymadsagomath [MASK]	Vr halgassad meg een ymadsagomath,
ees ew mýkeppen wew_legeen [MASK] ew agýashazaabool.	ees ew mýkeppen wew_legeen ky_ýaa-@@rolwan ew agýashazaabool.
bizońaual zeretneto̗c,	bizońaual zeretneto̗c,
ne keꝛièd meg!	ne keꝛièd meg!
Vram een seged-@@seegem, ees een megh_wal-@@tom [MASK]	Vram een seged-@@seegem, ees een megh_wal-@@tom.
hanē čac fiu.	hanē čac fiu.
ha_nem_ha igazan meg_ǵonic.	ha_nem_ha igazan meg_ǵonic.
Az angyaloknak kýralý-@@-ath ewn_maga zýz zoptatýa wala emleýewel [MASK] bel_thewltel.	Az angyaloknak kýralý-@@-ath ewn_maga zýz zoptatýa wala emleýewel mennýbel bel_thewltel.
Megnėmolʼ,	Megnėmolʼ,
De meg_ekeseÿt uala,	De meg_ekeseÿt uala,
Tewr megh_thewrwe wagý-@@on,	Tewr megh_thewrwe wagý-@@on,
hogÿ hoz az elesegekben,	hogÿ hoz az elesegekben,
megʒ́oreitod vala te== ==maǵadat,	megʒ́oreitod vala te== ==maǵadat,
ees [MASK] hatalma megh_ar-@@nýekoz the_neeked.	ees felsee-@@gesnek hatalma megh_ar-@@nýekoz the_neeked.
K.	K.
es az sentenciat az bironac kezebo̗l [MASK],	es az sentenciat az bironac kezebo̗l ki_ragadod,
Kit [MASK] latnanac a· taneituańoc,	Kit micor latnanac a· taneituańoc,
micoꝛ èʒeket mōdana,	micoꝛ èʒeket mōdana,
de megaggad te [MASK] vꝛnac.	de megaggad te èſedet vꝛnac.
eth az kezo̗n erčed az [MASK] dolgot.	eth az kezo̗n erčed az alazatos dolgot.
de mindo̗n meg_vallotta,	de mindo̗n meg_vallotta,
honnath erdemle az [MASK] zẃz Maria,	honnath erdemle az edes zẃz Maria,
Eth immar vettetic kerdes az kinnac o̗ro̗kke valo voltarol ekkeppen monduan [MASK]	Eth immar vettetic kerdes az kinnac o̗ro̗kke valo voltarol ekkeppen monduan.
zerzednec elew kezdetiben,	zerzednec elew kezdetiben,
meń ⁊ fo̗ld èlmulnac,	meń ⁊ fo̗ld èlmulnac,
melʼlʼèc iuā vadnac [MASK] to̗ꝛuėńėbèn ⁊ ꝓphācban ⁊ pſalmoſocban èn_ollam.	melʼlʼèc iuā vadnac moẏſèſnᶜ to̗ꝛuėńėbèn ⁊ ꝓphācban ⁊ pſalmoſocban èn_ollam.
De en Akarok tÿnek fezket [MASK] es el_zabadoÿtanÿ,	De en Akarok tÿnek fezket tenny es el_zabadoÿtanÿ,
mit to̗t legèn dauid,	mit to̗t legèn dauid,
⁊ dičeꝛiec tu̇ atʼatocat,	⁊ dičeꝛiec tu̇ atʼatocat,
Alleluýa	Alleluýa
es az zeplo̗telembe [MASK] lel,	es az zeplo̗telembe fo̗rtelmessego̗t lel,
hymnus	hymnus
megbočaſſa tu̇ bu̇nto̗ket.	megbočaſſa tu̇ bu̇nto̗ket.
ky bodog ferencznek [MASK] fordola nagy zewledsegre.	ky bodog ferencznek mÿatta fordola nagy zewledsegre.
⁊ ſoc bètègeket olaẏual megkenètnèc vala [MASK]	⁊ ſoc bètègeket olaẏual megkenètnèc vala,
teneked adom meńorzagnak kulćhat,	teneked adom meńorzagnak kulćhat,
ǵo̗ttro̗m en testo̗met,	ǵo̗ttro̗m en testo̗met,
⁊ ėlʼlʼen.	⁊ ėlʼlʼen.
èlꝛeiti,	èlꝛeiti,
kÿ en [MASK] ellen haragnak merget ewtewtte.	kÿ en attyam_fya ellen haragnak merget ewtewtte.
Ezzebe== ==ueuen ez mondot hewsnec ekesseget, alazatossagat: es az [MASK],	Ezzebe== ==ueuen ez mondot hewsnec ekesseget, alazatossagat: es az felelest,
Am megh_mongÿah zenth pal apastal [MASK]	Am megh_mongÿah zenth pal apastal,
Efèl_koꝛon ke· lo̗n iuo̗ltes:	Efèl_koꝛon ke· lo̗n iuo̗ltes:
meꝛt ʒ́abadoc lėʒ́tèc?	meꝛt ʒ́abadoc lėʒ́tèc?
kýknek ne [MASK] ew zawok.	kýknek ne hallassanak ew zawok.
Amen	Amen
Mykeppen cristus es [MASK] zewz ma{r}ia, zent Janus baptizta es evangelista es [MASK] soksaga zolnak uala zent ferenczuel.	Mykeppen cristus es bodog zewz ma{r}ia, zent Janus baptizta es evangelista es angyaloknac soksaga zolnak uala zent ferenczuel.
⁊ [MASK] iſtènnᶜ ioǵia ſelo̗l.	⁊ v̇l iſtènnᶜ ioǵia ſelo̗l.
⁊ aʒoc haluan,	⁊ aʒoc haluan,
mire nē hiʒ́tèc ènnèkem?	mire nē hiʒ́tèc ènnèkem?
es meg_o̗le en [MASK] miatta ez eyel v̇ nepenec ellenseget,	es meg_o̗le en kezemnec miatta ez eyel v̇ nepenec ellenseget,
Es idèiè_koꝛan èꝛèʒ́te o̗ [MASK] a· vincelèꝛechèʒ,	Es idèiè_koꝛan èꝛèʒ́te o̗ ʒ́olǵaiat a· vincelèꝛechèʒ,
Mý athýank ýsten.	Mý athýank ýsten.
o̗ro̗k karhozattÿara vagÿon.	o̗ro̗k karhozattÿara vagÿon.
⁊ megmoſdec,	⁊ megmoſdec,
mikeppen [MASK] vetto̗nc belo̗le mind kezdettu̇l fogua,	mikeppen bizonsagot vetto̗nc belo̗le mind kezdettu̇l fogua,
meꝛt mit haʒ́nal èmbeꝛnᶜ,	meꝛt mit haʒ́nal èmbeꝛnᶜ,
meꝛt nīč [MASK] o̗lʼ èlꝛeitètet,	meꝛt nīč valami o̗lʼ èlꝛeitètet,
es el_titkolʼac az v̇_benno̗c valo zentsego̗t [MASK]	es el_titkolʼac az v̇_benno̗c valo zentsego̗t,
nemde gÿakarta mondam te_neked,	nemde gÿakarta mondam te_neked,
O Dycheseͤges azzon, magas chyl-@@lagok feletth [MASK]	O Dycheseͤges azzon, magas chyl-@@lagok feletth,
ńèꝛè mas ketto̗t.	ńèꝛè mas ketto̗t.
dýcheͤryeͤtek [MASK] ew nagysaͣganak soksaa-@@ga zerenth.	dýcheͤryeͤtek ew-@@teth ew nagysaͣganak soksaa-@@ga zerenth.
⁊ monda:	⁊ monda:
meꝛt rakattatot èꝛo̗s ko̗ʒ́iꝛton.	meꝛt rakattatot èꝛo̗s ko̗ʒ́iꝛton.
Mèſtẻ, onʒ́ollac tegedet,	Mèſtẻ, onʒ́ollac tegedet,
Hog ha te [MASK] meg_gonoʒ́beitād tegedet,	Hog ha te ʒ́emed meg_gonoʒ́beitād tegedet,
Merth vǵh vagÿon megh_ÿrwan: ÿob patriarkanak [MASK]:	Merth vǵh vagÿon megh_ÿrwan: ÿob patriarkanak ko̗nweben:
hoǵh nagÿob zentek vadnak az apostoloknal meńorzagban [MASK]	hoǵh nagÿob zentek vadnak az apostoloknal meńorzagban.
ees zýl gýermeketh,	ees zýl gýermeketh,
hog vėgè aʒ́t [MASK] atʼtʼafia felèſeǵǵe,	hog vėgè aʒ́t o̗ atʼtʼafia felèſeǵǵe,
kyk ottogyel meg_gylekeztenek [MASK] nagÿ sokassagual,	kyk ottogyel meg_gylekeztenek uala nagÿ sokassagual,
hoǵh nagÿob [MASK] vadnak az apostoloknal,	hoǵh nagÿob zen-@@tek vadnak az apostoloknal,
Eǵǵic vala az [MASK] mesto̗re,	Eǵǵic vala az keńersito̗knec mesto̗re,
kÿuan-@@sagÿdban: tÿztessegeketh [MASK] ez_vylagÿ elemeneteketh nem kÿwamwan.	kÿuan-@@sagÿdban: tÿztessegeketh, ez_vylagÿ elemeneteketh nem kÿwamwan.
higgetèc,	higgetèc,
zenth [MASK] erasmos-@@nak beelÿth kÿ_keterek,	zenth [Erasmosth] erasmos-@@nak beelÿth kÿ_keterek,
Es ha [MASK] kesedelmben nem ÿwuend,	Es ha ez kesedelmben nem ÿwuend,
kÿk mÿndeneketh el_hattatok,	kÿk mÿndeneketh el_hattatok,
Es ha nem v [MASK] napocat megu̇uideitotte volna,	Es ha nem v a· napocat megu̇uideitotte volna,
ki hiʒ́èn o̗_bèle,	ki hiʒ́èn o̗_bèle,
ewn_maga ÿmadkoznÿ.	ewn_maga ÿmadkoznÿ.
im nemelʼlʼec [MASK] aʒ vaꝛoſba,	im nemelʼlʼec io̗uenᶜ aʒ vaꝛoſba,
kyben euel zenettlen [MASK] uala lampasok.	kyben euel zenettlen egnek uala lampasok.
⁊ [MASK] o̗nèki ènni adnioc,	⁊ paꝛāčola o̗nèki ènni adnioc,
Ki megfoguan m̄g_foitʼa== ==uala o̗tet monduan [MASK]	Ki megfoguan m̄g_foitʼa== ==uala o̗tet monduan:
Es monda o̗_nèki aʒ angal [MASK]	Es monda o̗_nèki aʒ angal:
pelda neko̗d az gonoz [MASK],	pelda neko̗d az gonoz Judasrol,
aʒ_aʒ koppattac hèlʼenᶜ.	aʒ_aʒ koppattac hèlʼenᶜ.
Azert valaki istennec naǵ [MASK] kiuanńa,	Azert valaki istennec naǵ malaztʼat kiuanńa,
hog meńbo̗l [MASK] mutatna nèkic.	hog meńbo̗l ièlenſegèt mutatna nèkic.
Felèle o̗nèki iᶜ,	Felèle o̗nèki iᶜ,
wr nagyohtaͣ ew_weͤlek theͤte-@@leeth.	wr nagyohtaͣ ew_weͤlek theͤte-@@leeth.
meꝛt mi nagob,	meꝛt mi nagob,
⁊ o̗ [MASK] iaꝛattoc keʒ́denᶜ gabona_fo̗t ʒ́aggatnioc.	⁊ o̗ taneituańi iaꝛattoc keʒ́denᶜ gabona_fo̗t ʒ́aggatnioc.
falut vo̗ttè̄,	falut vo̗ttè̄,
de zenuedesebe zamtalanocat lelo̗nc,	de zenuedesebe zamtalanocat lelo̗nc,
ki tego̗det embo̗ro̗c ko̗zzu̇l [MASK],	ki tego̗det embo̗ro̗c ko̗zzu̇l ki_zaggat,
mikeppen barat bratÿanak,	mikeppen barat bratÿanak,
hog_nē èngemèt,	hog_nē èngemèt,
Dýcheseͤg' neked wram,	Dýcheseͤg' neked wram,
a· felkèlètbèn [MASK] kie a· fèlèſeǵ èʒec ko̗ʒʒo̗l?	a· felkèlètbèn aʒeꝛt kie a· fèlèſeǵ èʒec ko̗ʒʒo̗l?
Eʒ== ==pėlda_bèʒedèt mōda o̗_nèkic [MASK],	Eʒ== ==pėlda_bèʒedèt mōda o̗_nèkic iᶜ,
keꝛde o̗tet:	keꝛde o̗tet:
[MASK] co̗nueb leʒen an== ==napon Sodomanac,	m̉t co̗nueb leʒen an== ==napon Sodomanac,
hogÿ meg_zabadolhattna valam(ÿ)el vÿlagossolott elmeyw [MASK] ez yly_nemew ketsegtewl.	hogÿ meg_zabadolhattna valam(ÿ)el vÿlagossolott elmeyw embertewl ez yly_nemew ketsegtewl.
mendèʒekèt nèked adom,	mendèʒekèt nèked adom,
Es monduan:	Es monduan:
ki neko̗d naǵob zu̇cseg,	ki neko̗d naǵob zu̇cseg,
meꝛt lattatoc èngeᵗ,	meꝛt lattatoc èngeᵗ,
Es kerdlec,	Es kerdlec,
meꝛt è [MASK] ⁊ ꝓpphetac.	meꝛt è to̗ꝛueń ⁊ ꝓpphetac.
Meꝛt mēdꝫ vallonac adatic,	Meꝛt mēdꝫ vallonac adatic,
Haͣlath adya-@@nak neeked neepek [MASK],	Haͣlath adya-@@nak neeked neepek ysten,
Vagō ke· tu̇nèctec ʒ́okaſtoc,	Vagō ke· tu̇nèctec ʒ́okaſtoc,
ki_io̗ttèm èn atamtol,	ki_io̗ttèm èn atamtol,
es belmenuen varasba ezkeppen [MASK] valamÿt predicaly neppeknek.	es belmenuen varasba ezkeppen mezeÿtelenewl valamÿt predicaly neppeknek.
Mit mōgac,	Mit mōgac,
ees orza-@@gol zent_leeleknek [MASK] ysten, mynd erewkkewl_erewkkee.	ees orza-@@gol zent_leeleknek eggý-@@esseegeeben ysten, mynd erewkkewl_erewkkee.
[MASK] tewrtenek nemÿ ÿdewn egÿ nemÿ fraternak, Ciprus zÿgetebely nemes embernek elewte: mas frat{er} ellen bozzosagnac bezedeuel [MASK],	De tewrtenek nemÿ ÿdewn egÿ nemÿ fraternak, Ciprus zÿgetebely nemes embernek elewte: mas frat{er} ellen bozzosagnac bezedeuel vetelgednÿ,
meꝛt arać,	meꝛt arać,
kikcel kaꝛomlandnac,	kikcel kaꝛomlandnac,
⁊ ha el_èꝛèʒtèndem aʒokat [MASK] o̗ haʒocba,	⁊ ha el_èꝛèʒtèndem aʒokat bo̗ito̗lo̗uo̗l o̗ haʒocba,
kiert bino̗ket nem meric [MASK],	kiert bino̗ket nem meric meg_ǵonnia,
[MASK] nē moʒdeithata== ==meg aʒ́t,	⁊ nē moʒdeithata== ==meg aʒ́t,
mig_nem az gonossagot kit hallot attʼafiahoz [MASK]	mig_nem az gonossagot kit hallot attʼafiahoz,
Es mikoꝛ iutot== [MASK] iᶜ pèteꝛnᶜ haʒaba,	Es mikoꝛ iutot== ==uolna iᶜ pèteꝛnᶜ haʒaba,
⁊ meglattoc èngemèt,	⁊ meglattoc èngemèt,
A ſèrèǵ aʒeꝛt ⁊ a· biro [MASK]	A ſèrèǵ aʒeꝛt ⁊ a· biro,
nagob attol.	nagob attol.
ki vagō mėńńècbèn.	ki vagō mėńńècbèn.
Harmad haznalattʼa az zent imadsagnac ez [MASK]	Harmad haznalattʼa az zent imadsagnac ez,
Es valakic [MASK] vèndnᶜ tu̇to̗kèt,	Es valakic nē vèndnᶜ tu̇to̗kèt,
[MASK] mast | mýndenewt lesewket,	Eertem mast | mýndenewt lesewket,
way̋at' ees meezet eezýk,	way̋at' ees meezet eezýk,
Te mōdad.	Te mōdad.
hogÿ elÿgÿ latthattya [MASK] ewtett.	hogÿ elÿgÿ latthattya uala ewtett.
es meńorzagnac capuat meg_nittʼa,	es meńorzagnac capuat meg_nittʼa,
Erro̗l vǵh oluasunk az [MASK] euangelÿom-@@ban,	Erro̗l vǵh oluasunk az zent euangelÿom-@@ban,
⁊ mēd čudalkottatoc.	⁊ mēd čudalkottatoc.
Ki fo̗ldbo̗l vagō,	Ki fo̗ldbo̗l vagō,
ment ew akarya vala.	ment ew akarya vala.
meǵǵo̗nc az_vtan neko̗d?	meǵǵo̗nc az_vtan neko̗d?
es mÿnd_nÿaÿan enekekkel dÿćzerÿk vala az [MASK].	es mÿnd_nÿaÿan enekekkel dÿćzerÿk vala az vr_ÿstenth.
kýben mý meghwal-@@thaasonknak zenth thytk-@@ýaýth [MASK], kyth ydeyere ywthwaan, ký_ye-@@lentheueel,	kýben mý meghwal-@@thaasonknak zenth thytk-@@ýaýth forgathwaan, kyth ydeyere ywthwaan, ký_ye-@@lentheueel,
Tahat tu̇to̗kèt elaꝛolnac to̗ꝛo̗dèlmbè,	Tahat tu̇to̗kèt elaꝛolnac to̗ꝛo̗dèlmbè,
hogÿ ÿgen belcz,	hogÿ ÿgen belcz,
mikent ʒ́eꝛʒèttè ènnèkem vꝛ.	mikent ʒ́eꝛʒèttè ènnèkem vꝛ.
zopthathaad.	zopthathaad.
[MASK] huʒ́ʒ́èꝛ èʒeꝛꝛèl io̗ o̗_hoʒia?	ki huʒ́ʒ́èꝛ èʒeꝛꝛèl io̗ o̗_hoʒia?
[MASK] keͤreeseͮketh megh_addýa ew feelewýnek | ees ew_benne genýerkedewk-@@-nek, az ew zýweknek kee-@@rese== ==zerenth, ees az een zýk-@@-seegem zerenth, ezekben [MASK] ees [MASK] ýgýekben,	kywel keͤreeseͮketh megh_addýa ew feelewýnek | ees ew_benne genýerkedewk-@@-nek, az ew zýweknek kee-@@rese== ==zerenth, ees az een zýk-@@-seegem zerenth, ezekben | ees mýnden ýgýekben,
mikor aʒeꝛt [MASK] ==uolna iᶜ,	mikor aʒeꝛt vo̗tto̗== ==uolna iᶜ,
ees aaldom | te zenthseeges lelkedeth | ees the thyzthasaagos [MASK],	ees aaldom | te zenthseeges lelkedeth | ees the thyzthasaagos te-@@sthedeth,
⁊ [MASK] o̗ haʒaba felmagaʒ́tatuan iſtènt.	⁊ èlmenè o̗ haʒaba felmagaʒ́tatuan iſtènt.
Mondah zenth ÿanos:	Mondah zenth ÿanos:
felele zent ferencz:	felele zent ferencz:
⁊ èʒeket tėʒ́ec tu̇nèctec,	⁊ èʒeket tėʒ́ec tu̇nèctec,
Oh Attyamfya predicator .| zewz zewlesenek vtanna [MASK]	Oh Attyamfya predicator .| zewz zewlesenek vtanna.
⁊ viǵaʒ́talʼlʼac vala o̗tèt,	⁊ viǵaʒ́talʼlʼac vala o̗tèt,
Nekÿk azth mongÿak,	Nekÿk azth mongÿak,
azt latod,	azt latod,
Es legottan bèʒ́elle o̗_vèlec,	Es legottan bèʒ́elle o̗_vèlec,
kik az binben el_vacultac,	kik az binben el_vacultac,
micor meǵ fètet== ==uolna,	micor meǵ fètet== ==uolna,
kicbè̄ biʒic vala,	kicbè̄ biʒic vala,
⁊ o̗ igėiet [MASK] valʼlʼatoc tu̇_bènnètec lakoʒouol,	⁊ o̗ igėiet nē valʼlʼatoc tu̇_bènnètec lakoʒouol,
mikent paꝛančolt== [MASK] o̗nekic iᶜ,	mikent paꝛančolt== ==uala o̗nekic iᶜ,
Ký-@@raͣl kedýgh ystenben ew-@@rewl,	Ký-@@raͣl kedýgh ystenben ew-@@rewl,
NEmÿ ydewben, mykoron bodog [MASK] volt uolna azÿs== ==mellet Rigum== [MASK] nevew varasnal,	NEmÿ ydewben, mykoron bodog fferencz volt uolna azÿs== ==mellet Rigum== ==tortom nevew varasnal,
Dy-@@cheͤrýethek ewteth mýndew angýalý,	Dy-@@cheͤrýethek ewteth mýndew angýalý,
kýth mýnd eez wýlagh [MASK] nem foghath,	kýth mýnd eez wýlagh bee nem foghath,
hačak az vr_isten,	hačak az vr_isten,
