masked	src
⁊ èꝛèʒti o̗ angalit tꝛōbitaual ⁊ nag [_][_]oʒattal,	⁊ èꝛèʒti o̗ angalit tꝛōbitaual ⁊ nag ʒ́oʒattal,
Eth immar ved i[_]l ezo̗dbe,	Eth immar ved iol ezo̗dbe,
kÿ keuelʼ[_]edel,	kÿ keuelʼkedel,
Le-@@gýene[_] [_]enth hazhenak zenaýa,	Le-@@gýenek menth hazhenak zenaýa,
Ha mōdanguc me[_]bo̗l,	Ha mōdanguc menbo̗l,
aka[_]d tudnÿ.	akard tudnÿ.
mōd[_]nac ke· o̗nèki,	mōdanac ke· o̗nèki,
èlueʒ́ic mu̇ hèlo̗n[_]èt ⁊ nėpo̗nkè[_].	èlueʒ́ic mu̇ hèlo̗nkèt ⁊ nėpo̗nkèt.
v̄	v̄
Vrnak felelme zenth[_]	Vrnak felelme zenth,
mert [_]ll[_]nsegnec ellene meg_ero̗seyt.	mert ellensegnec ellene meg_ero̗seyt.
mikeppèn iꝛuan vagon[_]vꝛnac to̗ꝛ[_]eńebèn,	mikeppèn iꝛuan vagon vꝛnac to̗ꝛueńebèn,
meꝛ[_] ko̗ńuèʒ́tec tu̇,	meꝛt ko̗ńuèʒ́tec tu̇,
Kel vala ke· geńėꝛkednō̗c ⁊ [_]̗ro[_]lnō̗c,	Kel vala ke· geńėꝛkednō̗c ⁊ o̗ro̗lnō̗c,
Eſmeǵ aʒeꝛt bèʒellè [_]̗[_]nèkic iᶜ mōduan:	Eſmeǵ aʒeꝛt bèʒellè o̗_nèkic iᶜ mōduan:
⁊ valamellèkèt k[_]ꝛèndetec atʼamt[_]l èn nèuēbè,	⁊ valamellèkèt keꝛèndetec atʼamtol èn nèuēbè,
⁊ k[_]_viuec o̗tet,	⁊ ki_viuec o̗tet,
Iay [_]e· ānac,	Iay ke· ānac,
Es ma[_]seus tan(ÿ)oÿta enge[_]et k[_]pputokra czergettnÿ.	Es masseus tan(ÿ)oÿta engemet kapputokra czergettnÿ.
Dychewseegh athyaͣn[_]k ees fywnak ees [_]ent'_[_]ee-@@leknek.	Dychewseegh athyaͣnak ees fywnak ees zent'_lee-@@leknek.
Ioſeph daui[_]nac fia ne a[_]ảih felned mar[_]at[_]te fèleſegedèt hoʒiad vènnèd,	Ioſeph dauidnac fia ne akảih felned mariat te fèleſegedèt hoʒiad vènnèd,
mit [_]ėʒèn te iogod,	mit tėʒèn te iogod,
mint[_]embo̗r v̇ barmat,	mint embo̗r v̇ barmat,
⁊ mōda o̗ t[_]neituańinac:	⁊ mōda o̗ taneituańinac:
Mÿre kes[_]l altalmened ez vÿ[_]en?	Mÿre kesel altalmened ez vÿzen?
mikėppèn m[_]dot:	mikėppèn mōdot:
hoghy̋ býzonsagoth thenne [_]h wylagussa[_]hrwl,	hoghy̋ býzonsagoth thenne ah wylagussaghrwl,
⁊ vitètnec [_]ʒ angalocto[_] abrachamnac o̗lėbè.	⁊ vitètnec aʒ angaloctol abrachamnac o̗lėbè.
Es aʒoc attol inkab iuo̗[_]tn[_] vala monduā:	Es aʒoc attol inkab iuo̗ltnᶜ vala monduā:
mert nem[_]tudÿa u[_]la magat houa haÿtanÿa.	mert nem tudÿa uala magat houa haÿtanÿa.
Sokac vadnac ke· hiuataloſo[_],	Sokac vadnac ke· hiuataloſoc,
es nÿnćzen w[_]geh ffeneke[_] az o̗ telhetetlenseg[_]knek.	es nÿnćzen wegeh ffenekeh az o̗ telhetetlensegeknek.
⁊ èledèlekè[_] lėl.	⁊ èledèlekèt lėl.
al[_]oſſatoc tu̇ [_]agatocnac ſakocat,	alkoſſatoc tu̇ magatocnac ſakocat,
Ezek,	Ezek,
gý[_]@@arlo theste[_]h mý ydwes-@@seegewnkerth re[_]ýa fogad-@@-ný, ees angýalý kezewnet-@@-thel, ees [_]enth_lee[_]eknek meg[_]_arnýekozaa[_]aawal t[_]e_the[_]led kegýe[_]see-@@-ges zýz maría testeth foga-@@da,	gý-@@arlo thesteth mý ydwes-@@seegewnkerth reaýa fogad-@@-ný, ees angýalý kezewnet-@@-thel, ees zenth_leeleknek megh_arnýekozaasaawal the_thewled kegýessee-@@-ges zýz maría testeth foga-@@da,
legèc o̗_[_]èkic.	legèc o̗_nèkic.
ffelelet.	ffelelet.
⁊ [_]· peteꝛ nèuet vète ſimonꝛ[_].	⁊ a· peteꝛ nèuet vète ſimonꝛa.
H[_] [_]iben ezo̗t elmet bo̗lčesego̗t latnac,	Ha kiben ezo̗t elmet bo̗lčesego̗t latnac,
De ky[_] te_vtannatok yewnek, ym[_]dsag el_h[_]gyuan, tudomanra,	De kyk te_vtannatok yewnek, ymadsag el_hagyuan, tudomanra,
⁊[_]megbočattattattoc.	⁊ megbočattattattoc.
Mèſteꝛ, aka[_]iuc,	Mèſteꝛ, akaꝛiuc,
me[_]h_probaͣlak,	megh_probaͣlak,
az aztalnal ewle [_]aratokna[_] elewtte alazatost le_ewle a== ==te[_]z mel[_]ett,	az aztalnal ewle baratoknak elewtte alazatost le_ewle a== ==tewz mellett,
s[_]= ==akar teremtewnek [_]olgalnÿ.	s== ==akar teremtewnek zolgalnÿ.
az mennÿeÿ[_]ÿer[_]salem naǵh o̗rvendetes kezze[_] wezÿ vala,	az mennÿeÿ ÿerusalem naǵh o̗rvendetes kezzel wezÿ vala,
[_]apkelethtewl mýnd | nap_nywgathýgh: dyche-@@rethe[_] w[_]nak newe.	Napkelethtewl mýnd | nap_nywgathýgh: dyche-@@rethes wrnak newe.
⁊ [_]ē èꝛtitèc,	⁊ nē èꝛtitèc,
mit[_]mond ebbe,	mit mond ebbe,
es mal[_]zt mi vronc xpus iesustu[_].	es malazt mi vronc xpus iesustul.
es veuen a[_] seprew[_] ew kezebelewl meg_sepre,	es veuen az seprewt ew kezebelewl meg_sepre,
mie vagon,	mie vagon,
Teb na[_]okon ez== ==mondot[_]vczaban tuduan ÿar uala.	Teb napokon ez== ==mondot vczaban tuduan ÿar uala.
Bodogoc,	Bodogoc,
vegreh el[_]vezth.	vegreh el_vezth.
hoǵ_nem_mÿnt az cristus[_]ffel_t[_]mazta lazart.	hoǵ_nem_mÿnt az cristus ffel_tamazta lazart.
hog [_]̗n_egmaſt megnomodnac,	hog o̗n_egmaſt megnomodnac,
micoron azt lata[_]	micoron azt lata,
mÿkent ez kẃs gÿ[_]rmećzkeh,	mÿkent ez kẃs gÿermećzkeh,
Es hoʒia_vėpuē o[_] taneituańi mond[_]nac nèki:	Es hoʒia_vėpuē o̗ taneituańi mondanac nèki:
az antipho[_]a kedyg',	az antiphona kedyg',
es meg_o̗[_]izo̗t,	es meg_o̗rizo̗t,
Zent Agoston docto[_] vǵ[_]mond rola.	Zent Agoston doctor vǵ mond rola.
hogÿ azt[_]ne tudyak,	hogÿ azt ne tudyak,
lesezuen,	lesezuen,
mèlʼ v̇do̗n aʒ vꝛ io̗no̗[_]	mèlʼ v̇do̗n aʒ vꝛ io̗no̗,
Es o̗k bèʒ́elnᶜ uala egmaſnac [_]ēd_èʒe[_]ro̗l,	Es o̗k bèʒ́elnᶜ uala egmaſnac mēd_èʒecro̗l,
de ha valakÿt valaz[_]and az vr_[_]sten,	de ha valakÿt valaztand az vr_ÿsten,
te vaǵ,	te vaǵ,
⁊ ma mondottam tu̇[_]èctec,	⁊ ma mondottam tu̇nèctec,
kit isten meg_veti az engedetle[_]segert[_]	kit isten meg_veti az engedetlensegert.
⁊ ad ėlètet è== ==ui[_]agnac.	⁊ ad ėlètet è== ==uilagnac.
Es mondan[_]c neki [_]· taneituańoc:	Es mondanac neki a· taneituańoc:
aʒ[_]ꝛt èſėuèl fogada nèki ad[_]i,	aʒeꝛt èſėuèl fogada nèki adni,
ky engemet[_]gyczer,	ky engemet gyczer,
Moẏſeſt ⁊ ꝓph[_]cat valnac,	Moẏſeſt ⁊ ꝓphācat valnac,
ÿgen al[_][_]atos leeǵh mÿndemben,	ÿgen alazatos leeǵh mÿndemben,
meꝛt mēdꝫ,	meꝛt mēdꝫ,
[_]em kellèmetes fo̗ldè,	ſem kellèmetes fo̗ldè,
[_]legott[_]n az germek [_]en[_]ennek ewrewlesere es czudalas[_]ra fel_keluen eg[_]zlen Alazatost kewuete vytettnÿ magat [_]ent ferencznek egyhazaba,	llegottan az germek mendennek ewrewlesere es czudalasara fel_keluen egezlen Alazatost kewuete vytettnÿ magat zent ferencznek egyhazaba,
Eʒ è[_]ec haluā megʒ́omoꝛodec,	Eʒ èʒec haluā megʒ́omoꝛodec,
Es mikoꝛ a·[_]nep onnā kiku̇l[_]ètet== ==uolna,	Es mikoꝛ a· nep onnā kiku̇ldètet== ==uolna,
houa vr n[_] ko̗ʒèleithèt,	houa vr nē ko̗ʒèleithèt,
az bi[_]oual bezelh,	az biroual bezelh,
kewes mýnden y[_]kath.	kewes mýnden yokath.
meꝛt o̗ ta[_]oſaǵot valla,	meꝛt o̗ tanoſaǵot valla,
Laͣttýa <.> ezeketh ýst[_]n,	Laͣttýa <.> ezeketh ýsten,
Ćzoda,	Ćzoda,
els[_]̗ haborosagban beke-@@segh_[_]artas,	elso̗ haborosagban beke-@@segh_tartas,
hog bètèlʼlʼeſed[_]ec,	hog bètèlʼlʼeſednec,
Naaſſon ke· ʒu̇le Salm[_]nt.	Naaſſon ke· ʒu̇le Salmont.
⁊ to̗n meg vg[_]n.	⁊ to̗n meg vgan.
Dýcheweýthe[_]nk the[_]ed, ystennek zyz zenth zylee[_]@@ye,	Dýcheweýthewnk theged, ystennek zyz zenth zylee-@@ye,
Nem, Mondom tu̇[_]èctec,	Nem, Mondom tu̇nèctec,
es kÿnoz,	es kÿnoz,
[_] ʒoꝛgalmaſt vepuē[_]iᶜhoʒ monda:	⁊ ʒoꝛgalmaſt vepuē iᶜhoʒ monda:
keseru̇segnec to[_]re alta[_]_folʼa,	keseru̇segnec to̗re altal_folʼa,
⁊ [_]egièlent ſimōnac.	⁊ megièlent ſimōnac.
mieo a·[_]vo̗_lègeń èluėtètic o̗to̗ll[_]̗c,	mieo a· vo̗_lègeń èluėtètic o̗to̗llo̗c,
Myk[_]ͤnth wala kezdeth-@@ben ees ma ees mýnde[_]ha ees ere[_]-@@kewl_er[_]wkke.	Mykeͤnth wala kezdeth-@@ben ees ma ees mýndenha ees erek-@@kewl_erewkke.
iacobot,	iacobot,
Es [_]rater le[_] ÿgen tÿztesen es alazatost felele zent at[_]yanak:	Es frater leo ÿgen tÿztesen es alazatost felele zent attyanak:
hogÿ ew[_]meg_m[_]ncze magat ez ewkewrtewl,	hogÿ ew meg_mencze magat ez ewkewrtewl,
ki mondatic ſich[_]ꝛnac,	ki mondatic ſichaꝛnac,
Megh_kenýewrew[_]teel en mw-@@kaýmon ennyee[_]er,	Megh_kenýewrewlteel en mw-@@kaýmon ennyeezer,
⁊ ſem egto̗l meg==[_]==nem[_]viǵaʒ́tathatec,	⁊ ſem egto̗l meg== ==nem viǵaʒ́tathatec,
H[_] kiho̗z azt lattʼac,	Ha kiho̗z azt lattʼac,
⁊ valana[_] bèʒ́ello̗c iᶜſal.	⁊ valanac bèʒ́ello̗c iᶜſal.
k[_]ket hallottal,	kyket hallottal,
prou[_]rbiorum octauo:	prouerbiorum octauo:
èlèꝛèʒ́t[_]ne.	èlèꝛèʒ́tène.
E[_] zolgalyatok nekyk,	Es zolgalyatok nekyk,
Ki hatalmaual[_]teʒed èʒeket,	Ki hatalmaual teʒed èʒeket,
Ezt meg_kos[_]oltak vala,	Ezt meg_kostoltak vala,
Meꝛt èʒ aʒ iǵaʒ ke[_]er,	Meꝛt èʒ aʒ iǵaʒ keńer,
ÿoll[_]hett ez zerzet z[_]lyon angÿalÿ nÿelewuel,	ÿollehett ez zerzet zolyon angÿalÿ nÿelewuel,
megmōdac ke· o̗nè[_]ic,	megmōdac ke· o̗nèkic,
⁊ a· taneituan[_]c adac[_]a· nepecnᶜ.	⁊ a· taneituanoc adac a· nepecnᶜ.
nē [_]ètem ki.	nē vètem ki.
meꝛt [_]u̇no̗s aʒ èmber.	meꝛt bu̇no̗s aʒ èmber.
⁊ m[_]kėppè̄ lo̗t Noenac n[_]piban,	⁊ mikėppè̄ lo̗t Noenac napiban,
Es [_]agÿ tyztesseguel es malastyual medne[_] alamÿsn[_]ert.	Es nagÿ tyztesseguel es malastyual mednek alamÿsnaert.
biʒō [_]n taneituańim lėʒ́tèc,	biʒō èn taneituańim lėʒ́tèc,
mẻt kaꝛo[_]lo,	mẻt kaꝛomlo,
hog mi[_]or m[_]ǵhaboꝛoland a viʒ,	hog mikor meǵhaboꝛoland a viʒ,
hoǵ semmik[_]ppen nem tu̇rheti,	hoǵ semmikeppen nem tu̇rheti,
m̄g[_]ſmèꝛtu̇c,	m̄gèſmèꝛtu̇c,
holot kes[_]rthenek engem thý athýathok[_]	holot keserthenek engem thý athýathok,
tieid l[_]ʒnc mēdènᶜ.	tieid leʒnc mēdènᶜ.
Ihc̄ aʒẻt eſ[_]̄g foꝛ[_]doʒuan o̗nō̗_bènne io̗t a· kopoꝛſoh[_]ʒ.	Ihc̄ aʒẻt eſm̄g foꝛadoʒuan o̗nō̗_bènne io̗t a· kopoꝛſohoʒ.
èʒ[_]cbèn aʒeꝛt io̗uètec,	èʒecbèn aʒeꝛt io̗uètec,
èʒekèt iǵaʒ[_]kat - mōdad.	èʒekèt iǵaʒakat - mōdad.
t[_]getèc aʒeꝛt[_]pnīanac mėlto gimolčèt,	tègetèc aʒeꝛt pnīanac mėlto gimolčèt,
Ki_ment,	Ki_ment,
Mÿ le[_]et ćhodalatosb,	Mÿ lehet ćhodalatosb,
Me[_]th az alamosna mÿnden bẃnto̗l es[_]az[_]halaltol megh_zabadÿth,	Merth az alamosna mÿnden bẃnto̗l es az halaltol megh_zabadÿth,
⁊ čapuan a· pu[_]ſpo̗knᶜ ʒ́olgaiat ⁊ è[_]mètue[_]o̗ iog ſu̇lėt.	⁊ čapuan a· pu̇ſpo̗knᶜ ʒ́olgaiat ⁊ èlmètue o̗ iog ſu̇lėt.
⁊ aratod,	⁊ aratod,
[_]ekÿknek o̗ro̗k dẃćho̗se[_]ekreh,	nekÿknek o̗ro̗k dẃćho̗segekreh,
⁊ kic ko̗[_]ètic uala o̗tet,	⁊ kic ko̗uètic uala o̗tet,
ved èl,	ved èl,
v̇tet o̗r[_]zi,	v̇tet o̗rizi,
meꝛt ki_tèt[_]ètic o̗ [_]ꝛćaiocat,	meꝛt ki_tèttètic o̗ oꝛćaiocat,
E[_] mene a[_] mondot halomnak teteyglen,	Es mene az mondot halomnak teteyglen,
Io̗[_]o̗ èmbeꝛnᶜ fia euėn ⁊ [_]uan,	Io̗uo̗ èmbeꝛnᶜ fia euėn ⁊ iuan,
hogÿ m[_]g_[_]yttna Vrnak neuebe ew zaÿat,	hogÿ meg_nyttna Vrnak neuebe ew zaÿat,
A Ʒ[_]mbatnac èlo̗ napian[_]/ iǵen holual io̗uenᶜ a· kopoꝛſohoʒ vè[_]ec hoʒuā aꝛomataca[_],	A Ʒombatnac èlo̗ napian / iǵen holual io̗uenᶜ a· kopoꝛſohoʒ vèlec hoʒuā aꝛomatacat,
v[_]== ==monda bo̗lćzh:	vǵ== ==monda bo̗lćzh:
⁊ b[_]ʒ́el uala o̗ꝛolla mēd[_]necnᶜ,	⁊ bèʒ́el uala o̗ꝛolla mēdenecnᶜ,
Ki ke· t[_]̇_ko[_]ʒʒo̗llètec val ʒ́anto ʒ́olgat auag tèhèn_o̗[_]iʒo̗t,	Ki ke· tu̇_ko̗ʒʒo̗llètec val ʒ́anto ʒ́olgat auag tèhèn_o̗ꝛiʒo̗t,
m[_]kent frater fÿlep.	mÿkent frater fÿlep.
To̗ꝛuē[_] ne to̗ꝛih,	To̗ꝛuēt ne to̗ꝛih,
Annac kel fel_no̗ni[_]	Annac kel fel_no̗ni,
Mi[_]eppèn bèʒellèt a· ·ſ· ꝓphetacnac ʒ́aioc m[_]at,	Mikeppèn bèʒellèt a· ·ſ· ꝓphetacnac ʒ́aioc miat,
[_]z[_]anǵaloc test neku̇lo̗n elnec,	az anǵaloc test neku̇lo̗n elnec,
micoꝛ vꝛ ʒ́ombaton[_]vètem[_]ń altal menne,	micoꝛ vꝛ ʒ́ombaton vètemeń altal menne,
meg_czalat[_]k.	meg_czalatÿk.
dè biʒodal[_]aʒiatoc,	dè biʒodalmaʒiatoc,
auaǵ na[_] bozzusagot[_]zenued valaki.	auaǵ naǵ bozzusagot zenued valaki.
psalmus.	psalmus.
mert ko̗ze[_]ben lo̗nek vru[_]khoz.	mert ko̗zelben lo̗nek vrunkhoz.
ki olʼ i[_]o̗n dragalatos,	ki olʼ igo̗n dragalatos,
anneual ÿnkab rezeso̗l az allat[_]ak mÿ_voltaua[_].	anneual ÿnkab rezeso̗l az allatnak mÿ_voltaual.
Dragalatos vr[_]m, hÿzem,	Dragalatos vram, hÿzem,
kÿro̗l zol zen[_] pal apastal,	kÿro̗l zol zent pal apastal,
Lattattac vala ke· moyſes ⁊ Il[_]lʼès [_]· nagſagban,	Lattattac vala ke· moyſes ⁊ Ilʼlʼès a· nagſagban,
Amen	Amen
Azvtan az farkas me[_]_aguan me[_]_hala.	Azvtan az farkas meg_aguan meg_hala.
⁊ a· lèćėk al[_]al ala_è[_]èʒ́tec aʒ[_] agaual ko̗ʒèpbè, iᶜnac èlèibè.	⁊ a· lèćėk altal ala_èꝛèʒ́tec aʒt agaual ko̗ʒèpbè, iᶜnac èlèibè.
ki[_]mōd igėt èmbeꝛfia èllèn,	ki mōd igėt èmbeꝛfia èllèn,
Amen.	Amen.
⁊ a· tiʒtolatban kimege[_].	⁊ a· tiʒtolatban kimegen.
[_]gan lėʒ́èn èmbeꝛnᶜ fia[_]ė nemʒètnᶜ.	vgan lėʒ́èn èmbeꝛnᶜ fia ė nemʒètnᶜ.
Aldasth[_]mon.	Aldasth mon.
ſē ihꝛlm̄bè[_] nē [_]maggatoc atʼat.	ſē ihꝛlm̄bèn nē imaggatoc atʼat.
⁊ meg[_]iltoc o̗tet,	⁊ megtiltoc o̗tet,
kèlʼl[_]ètec,	kèlʼlʼètec,
h[_]gý ne essem le wtols[_] korímon.	hogý ne essem le wtolso korímon.
Es monda n[_]ky ysten:	Es monda neky ysten:
Mert [_]egh_laatom the m[_]nný[_]-@@yde[_]' the wýaydnak mý-@@weýt', holdat' ees hwgýa-@@kat',	Mert megh_laatom the mennýe-@@ydet' the wýaydnak mý-@@weýt', holdat' ees hwgýa-@@kat',
[_]ldy[_]a-@@tok yegek ees hoͦk wrat,	Aldyaa-@@tok yegek ees hoͦk wrat,
⁊ īmar a·[_]nap lèhailot.	⁊ īmar a· nap lèhailot.
hoǵ ha[_]valakibe leiend,	hoǵ ha valakibe leiend,
hogy kýk angýalnak kezenethy mí-@@at | christosnak the fyadnak test_rea we[_]el[_]eth me[_]h[_]esmerth[_]wk,	hogy kýk angýalnak kezenethy mí-@@at | christosnak the fyadnak test_rea weteleeth megh_esmerthewk,
Azert hogÿ yutottak== ==uala[_]ez felewl m[_]ndot h[_]gyre,	Azert hogÿ yutottak== ==uala ez felewl mondot hegyre,
Adamnac ket fia vala, cayn[_]es [_]bel.	Adamnac ket fia vala, cayn es abel.
holot== ==uala[_]zeps[_]gew erdew,	holot== ==uala zepsegew erdew,
aʒ mu̇nèko̗nc me[_]hiꝛdèt mēdene[_]èt.	aʒ mu̇nèko̗nc meghiꝛdèt mēdenekèt.
Jonast e[_]_ńele az naǵ [_]eth_hal,	Jonast el_ńele az naǵ ceth_hal,
Azert[_]nem czuda,	Azert nem czuda,
Es lelket m[_]lastra bel_vÿze[_]: malast_zeretew:Γ zent [_]fe[_]encz nagÿ tyztasa[_]nak es [_]alambÿ artatlansagnak== ==mÿatta,	Es lelket malastra bel_vÿzen: malast_zeretew:Γ zent fferencz nagÿ tyztasagnak es galambÿ artatlansagnak== ==mÿatta,
kic o̗_uèlec vala[_]ac,	kic o̗_uèlec valanac,
kihèʒ haſonlatic [_]ſten[_]ᶜ oꝛʒ́aǵa?	kihèʒ haſonlatic iſtennᶜ oꝛʒ́aǵa?
te vꝛadat, iſtè[_]edet imaggad,	te vꝛadat, iſtènedet imaggad,
es ez dolokhoz la[_]nioc,	es ez dolokhoz latnioc,
Kyth zo-@@moro[_]ewa el_ween,	Kyth zo-@@moro ewa el_ween,
monda:	monda:
Eg neminèm[_]̗ èmbe[_]nᶜ vala kèt fia, ⁊ vepuē monda a[_] èlo̗lſo̗nᶜ:	Eg neminèmo̗ èmbeꝛnᶜ vala kèt fia, ⁊ vepuē monda aʒ èlo̗lſo̗nᶜ:
es monda Jud[_]t.	es monda Judit.
zen[_] fe[_]encz halala vtan meg_yelenek nekÿ,	zent ferencz halala vtan meg_yelenek nekÿ,
mēdenᶜ ke·[_]m̄gtagadu[_] mōda Pe[_]' ⁊ kic o̗vèlè valanac:	mēdenᶜ ke· m̄gtagaduā mōda Pet' ⁊ kic o̗vèlè valanac:
ha ke· te ʒ́emed alnoc[_]lend,	ha ke· te ʒ́emed alnoc lend,
Eſ[_]uè l[_]uē ke· / vėpenèc o̗hoʒia o̗ taneituańi:	Eſtuè leuē ke· / vėpenèc o̗hoʒia o̗ taneituańi:
de no mÿt vegezet[_]k?	de no mÿt vegezetek?
hoǵh m[_]koron menneh vrunk eǵzer az o̗ zereto tha[_]ÿt[_]anÿval kaf[_]arnaombah,	hoǵh mÿkoron menneh vrunk eǵzer az o̗ zereto thanÿtwanÿval kaffarnaombah,
dè i[_]tēnec dičo̗ſėgeꝛè,	dè iſtēnec dičo̗ſėgeꝛè,
kÿ meltola mÿnekewn[_] mut[_]tnÿ ew ewangeliumÿ vtatt.	kÿ meltola mÿnekewnc mutatnÿ ew ewangeliumÿ vtatt.
meꝛt io[_] tenèked,	meꝛt iob tenèked,
Ha[_]ēha fo̗ldi ièlenſ[_]gekèt ⁊ meńńi ièlenfegekèt la[_]andotoc,	Hanēha fo̗ldi ièlenſegekèt ⁊ meńńi ièlenfegekèt latandotoc,
kÿnek leueleh [_]asonlatos az[_]olaÿ_ffahoz,	kÿnek leueleh hasonlatos az olaÿ_ffahoz,
⁊ onʒ́ollac== [_]=uala o̗tèt a·[_]ʒèlletec monduā:	⁊ onʒ́ollac== ==uala o̗tèt a· ʒèlletec monduā:
ees[_]helh[_]z-@@teteed ewteth · the keze-@[_]ydnek mýweý felet'.	ees helhez-@@teteed ewteth · the keze-@@ydnek mýweý felet'.
hogÿ menne kenÿ[_]rett.	hogÿ menne kenÿerett.
es va[_]on mas ǵalazat,	es vaǵon mas ǵalazat,
O̗ꝛo̗lʼ[_]èn io ʒ́olgam ⁊ hu̇,	O̗ꝛo̗lʼ èn io ʒ́olgam ⁊ hu̇,
Es cristu[_]ert es ystennek [_]erelmert: magat gÿe[_]ettnÿ: kel,	Es cristusert es ystennek zerelmert: magat gÿezettnÿ: kel,
meꝛt te ma[_]èʒ eẏèl,	meꝛt te ma èʒ eẏèl,
ki miat èmb[_]ꝛnᶜ fia e[_]aꝛoltatic,	ki miat èmbeꝛnᶜ fia elaꝛoltatic,
Elso̗ kerdes e[_],	Elso̗ kerdes ez,
Aʒ èllènſe[_] k[_]· kivètettè aʒocat,	Aʒ èllènſeǵ ke· kivètettè aʒocat,
houa te nē akaꝛod[_]	houa te nē akaꝛod.
kinec ez velagba v[_]g [_]em vetteto̗t.	kinec ez velagba veg nem vetteto̗t.
{es} mert gyacorta magokot nye [_]harag}ra y[_]gatyak,	{es} mert gyacorta magokot nye {harag}ra yzgatyak,
Ju̇yo̗nc imma[_] edeb alab,	Ju̇yo̗nc immar edeb alab,
En zeretew fyaym, ÿ[_]e enne es ylyeten [_]elkek yduewzewlt[_]nek tÿ kewnues[_]ÿmadsagtokual es peldatokua[_].	En zeretew fyaym, ÿme enne es ylyeten lelkek yduewzewltenek tÿ kewnues ÿmadsagtokual es peldatokual.
qua[_]to capitulo:	quarto capitulo:
ki è[_]èʒtettè o̗tet.	ki èꝛèʒtettè o̗tet.
hogÿ ne legyen[_]zerzetes== ==sege{n[_]neknek aztalla,	hogÿ ne legyen zerzetes== ==sege{n}neknek aztalla,
latʼtʼ[_] a· ſaꝛkaſt io̗ni,	latʼtʼa a· ſaꝛkaſt io̗ni,
A·[_]ſidoc aʒeꝛt,	A· ſidoc aʒeꝛt,
Es ki_mènuen o̗ ʒ́olgai aʒ vtac[_]a[_]	Es ki_mènuen o̗ ʒ́olgai aʒ vtacba,
è[_]ec iᶜnac tèꝛdèihèʒ mōduan:	èſec iᶜnac tèꝛdèihèʒ mōduan:
ky== ==[_]elfuualkodtat,	ky== ==felfuualkodtat,
megńèꝛte[_] te atadfiat.	megńèꝛted te atadfiat.
[_]s mÿkoron al uala sok kewnuezesekeuel[_]ymadsagra,	Es mÿkoron al uala sok kewnuezesekeuel ymadsagra,
M[_]ſteꝛ, moyſes vg mōdot:	Mèſteꝛ, moyſes vg mōdot:
Es leezen,	Es leezen,
es penitencÿa[_]rt mendenest[_]wl meg_zÿrnÿeedett,	es penitencÿaert mendenestewl meg_zÿrnÿeedett,
Mÿćhoda az lelkÿ edeń[_]	Mÿćhoda az lelkÿ edeń,
mert Kedeg m[_]ndo̗[_] iozagnac ellensege vaǵon,	mert Kedeg mindo̗n iozagnac ellensege vaǵon,
Es[_]az farkas testenek es f[_]rkanac es fyle[_]nek:| es f[_]ÿnek h[_]ytasaual mutattya uala[_]menden_keppen fogadnÿ azokot,	Es az farkas testenek es farkanac es fyleynek:| es feÿnek haytasaual mutattya uala menden_keppen fogadnÿ azokot,
es im[_]ar zolʼonc ezo̗n im[_]dsagnac dičeretiro̗l es az[_]v̇[_]naǵ haznalattʼarol.	es immar zolʼonc ezo̗n imadsagnac dičeretiro̗l es az v̇ naǵ haznalattʼarol.
mÿnth meń_orzagoth [_]ÿr-@@nÿah es [_]stennek fÿa[_]ak mondathnÿ?	mÿnth meń_orzagoth bÿr-@@nÿah es ÿstennek fÿanak mondathnÿ?
⁊ hal[_]ocnac,	⁊ halmocnac,
Tehat frater Γ [_]ernald monda[_]frater ÿlesnek,	Tehat frater Γ Bernald monda frater ÿlesnek,
⁊ kèꝛeſi vala la[_]ni o̗tèt.	⁊ kèꝛeſi vala latni o̗tèt.
es kezereyte[_]ic belo[_]l ziuebe,	es kezereytetic belo̗l ziuebe,
meꝛt me[_]èc atʼahoʒ,	meꝛt megèc atʼahoʒ,
Vrnac [_]euebe[_]kezdetic az zent[_]imadsagnac dičerete es v̇_neki naǵ hazn[_]lattʼa.	Vrnac neuebe kezdetic az zent imadsagnac dičerete es v̇_neki naǵ haznalattʼa.
Im felmegō̗c ihꝛl[_]̄bè,	Im felmegō̗c ihꝛlm̄bè,
mi[_]oꝛ megu[_]gèʒtè uolna iᶜ è bèʒedekèt,	mikoꝛ meguėgèʒtè uolna iᶜ è bèʒedekèt,
esmegh me[_]ee[_]-@@-kedem |[_]ez setheetseegekbewl[_]· zemeýmet' | menýbe fel_emel-@@neewm.	esmegh mereez-@@-kedem | ez setheetseegekbewl · zemeýmet' | menýbe fel_emel-@@neewm.
tu̇ nem io̗hètte[_].	tu̇ nem io̗hèttec.
èn [_]eʒ́edimèt nē tʼaꝛtʼa.	èn beʒ́edimèt nē tʼaꝛtʼa.
wweltewnk,	wweltewnk,
de es egÿe[_]eknek tudomanÿat.	de es egÿebeknek tudomanÿat.
Dychewseg[_] athya-@[_]nak ees fywnak ee[_] zenth_leleknek.	Dychewsegh athya-@@nak ees fywnak ees zenth_leleknek.
Mondnac nèk[_]:	Mondnac nèki:
Nem, mōdom tu̇nèctec[_]	Nem, mōdom tu̇nèctec,
Ime, m[_]k[_]ppèn ʒ́èꝛèti== ==uala o̗tèt!	Ime, mikėppèn ʒ́èꝛèti== ==uala o̗tèt!
